gameId,homeTeam,awayTeam,homeWin,season
0021501212,1610612754,1610612752,1,2015-16
0021501213,1610612765,1610612748,0,2015-16
0021501214,1610612761,1610612755,1,2015-16
0021501215,1610612759,1610612760,1,2015-16
0021501216,1610612746,1610612763,1,2015-16
0021501217,1610612738,1610612748,1,2015-16
0021501218,1610612751,1610612761,0,2015-16
0021501219,1610612766,1610612753,1,2015-16
0021501220,1610612739,1610612765,0,2015-16
0021501221,1610612764,1610612737,1,2015-16
0021501222,1610612741,1610612755,1,2015-16
0021501223,1610612742,1610612759,0,2015-16
0021501224,1610612745,1610612758,1,2015-16
0021501225,1610612749,1610612754,0,2015-16
0021501226,1610612750,1610612740,1,2015-16
0021501227,1610612744,1610612763,1,2015-16
0021501228,1610612747,1610612762,1,2015-16
0021501229,1610612756,1610612746,1,2015-16
0021501230,1610612757,1610612743,1,2015-16
0021600001,1610612739,1610612752,1,2016-17
0021600002,1610612757,1610612762,1,2016-17
0021600003,1610612744,1610612759,0,2016-17
0021600004,1610612753,1610612748,0,2016-17
0021600005,1610612754,1610612742,1,2016-17
0021600006,1610612738,1610612751,1,2016-17
0021600007,1610612761,1610612765,1,2016-17
0021600008,1610612749,1610612766,0,2016-17
0021600009,1610612763,1610612750,1,2016-17
0021600010,1610612740,1610612743,0,2016-17
0021600011,1610612755,1610612760,0,2016-17
0021600012,1610612756,1610612758,0,2016-17
0021600013,1610612747,1610612745,1,2016-17
0021600014,1610612737,1610612764,1,2016-17
0021600015,1610612741,1610612738,1,2016-17
0021600016,1610612758,1610612759,0,2016-17
0021600017,1610612757,1610612746,0,2016-17
0021600018,1610612761,1610612739,0,2016-17
0021600019,1610612751,1610612754,1,2016-17
0021600020,1610612765,1610612753,1,2016-17
0021600021,1610612760,1610612756,1,2016-17
0021600022,1610612748,1610612766,0,2016-17
0021600023,1610612742,1610612745,0,2016-17
0021600024,1610612762,1610612747,1,2016-17
0021600025,1610612740,1610612744,0,2016-17
0021600026,1610612755,1610612737,0,2016-17
0021600027,1610612766,1610612738,0,2016-17
0021600028,1610612752,1610612763,1,2016-17
0021600029,1610612739,1610612753,1,2016-17
0021600030,1610612741,1610612754,1,2016-17
0021600031,1610612749,1610612751,1,2016-17
0021600032,1610612759,1610612740,1,2016-17
0021600033,1610612743,1610612757,0,2016-17
0021600034,1610612758,1610612750,1,2016-17
0021600035,1610612746,1610612762,1,2016-17
0021600036,1610612756,1610612744,0,2016-17
0021600037,1610612748,1610612759,0,2016-17
0021600038,1610612765,1610612749,1,2016-17
0021600040,1610612760,1610612747,1,2016-17
0021600039,1610612763,1610612764,1,2016-17
0021600041,1610612745,1610612742,1,2016-17
0021600042,1610612761,1610612743,1,2016-17
0021600043,1610612751,1610612741,0,2016-17
0021600044,1610612737,1610612758,1,2016-17
0021600045,1610612746,1610612756,1,2016-17
0021600047,1610612739,1610612745,1,2016-17
0021600046,1610612755,1610612753,0,2016-17
0021600048,1610612754,1610612747,1,2016-17
0021600049,1610612748,1610612758,1,2016-17
0021600050,1610612765,1610612752,1,2016-17
0021600051,1610612740,1610612749,0,2016-17
0021600052,1610612750,1610612763,1,2016-17
0021600053,1610612759,1610612762,0,2016-17
0021600054,1610612757,1610612744,0,2016-17
0021600055,1610612764,1610612761,0,2016-17
0021600056,1610612766,1610612755,1,2016-17
0021600057,1610612751,1610612765,1,2016-17
0021600058,1610612752,1610612745,0,2016-17
0021600059,1610612737,1610612747,0,2016-17
0021600060,1610612763,1610612740,1,2016-17
0021600061,1610612738,1610612741,1,2016-17
0021600062,1610612762,1610612742,1,2016-17
0021600063,1610612756,1610612757,1,2016-17
0021600064,1610612746,1610612760,0,2016-17
0021600065,1610612753,1610612758,1,2016-17
0021600066,1610612749,1610612754,1,2016-17
0021600067,1610612750,1610612743,0,2016-17
0021600068,1610612739,1610612738,1,2016-17
0021600069,1610612744,1610612760,1,2016-17
0021600070,1610612764,1610612737,1,2016-17
0021600071,1610612761,1610612748,1,2016-17
0021600072,1610612751,1610612766,0,2016-17
0021600073,1610612741,1610612752,0,2016-17
0021600074,1610612763,1610612746,0,2016-17
0021600075,1610612740,1610612756,0,2016-17
0021600076,1610612742,1610612757,0,2016-17
0021600077,1610612762,1610612759,0,2016-17
0021600078,1610612747,1610612744,1,2016-17
0021600079,1610612760,1610612750,1,2016-17
0021600080,1610612755,1610612739,0,2016-17
0021600081,1610612753,1610612764,1,2016-17
0021600082,1610612765,1610612743,1,2016-17
0021600083,1610612754,1610612741,1,2016-17
0021600084,1610612737,1610612745,1,2016-17
0021600085,1610612749,1610612758,1,2016-17
0021600086,1610612759,1610612746,0,2016-17
0021600087,1610612752,1610612762,0,2016-17
0021600088,1610612763,1610612757,0,2016-17
0021600089,1610612761,1610612758,0,2016-17
0021600090,1610612742,1610612749,1,2016-17
0021600091,1610612738,1610612743,0,2016-17
0021600092,1610612747,1610612756,1,2016-17
0021600093,1610612755,1610612762,0,2016-17
0021600094,1610612764,1610612745,0,2016-17
0021600095,1610612766,1610612754,1,2016-17
0021600096,1610612741,1610612753,1,2016-17
0021600097,1610612760,1610612748,1,2016-17
0021600098,1610612746,1610612765,1,2016-17
0021600099,1610612744,1610612740,1,2016-17
0021600100,1610612739,1610612737,0,2016-17
0021600101,1610612751,1610612750,1,2016-17
0021600102,1610612763,1610612743,1,2016-17
0021600103,1610612757,1610612756,1,2016-17
0021600104,1610612747,1610612742,0,2016-17
0021600105,1610612758,1610612740,1,2016-17
0021600106,1610612752,1610612751,1,2016-17
0021600107,1610612764,1610612738,1,2016-17
0021600108,1610612766,1610612762,1,2016-17
0021600109,1610612753,1610612750,0,2016-17
0021600110,1610612754,1610612755,1,2016-17
0021600111,1610612737,1610612741,1,2016-17
0021600112,1610612760,1610612761,0,2016-17
0021600113,1610612756,1610612765,1,2016-17
0021600114,1610612759,1610612745,0,2016-17
0021600115,1610612746,1610612757,1,2016-17
0021600116,1610612744,1610612742,1,2016-17
0021600117,1610612749,1610612740,0,2016-17
0021600118,1610612748,1610612741,0,2016-17
0021600119,1610612743,1610612744,0,2016-17
0021600120,1610612758,1610612747,0,2016-17
0021600121,1610612755,1610612754,1,2016-17
0021600122,1610612764,1610612739,0,2016-17
0021600123,1610612766,1610612761,0,2016-17
0021600124,1610612753,1610612762,0,2016-17
0021600125,1610612738,1610612752,1,2016-17
0021600126,1610612760,1610612746,0,2016-17
0021600127,1610612759,1610612765,1,2016-17
0021600128,1610612757,1610612758,1,2016-17
0021600129,1610612740,1610612747,0,2016-17
0021600130,1610612754,1610612738,0,2016-17
0021600131,1610612761,1610612752,1,2016-17
0021600132,1610612737,1610612755,1,2016-17
0021600133,1610612741,1610612764,1,2016-17
0021600134,1610612745,1610612759,0,2016-17
0021600135,1610612750,1610612746,0,2016-17
0021600136,1610612748,1610612762,0,2016-17
0021600137,1610612749,1610612763,1,2016-17
0021600138,1610612743,1610612765,0,2016-17
0021600139,1610612756,1610612751,0,2016-17
0021600140,1610612739,1610612766,1,2016-17
0021600141,1610612760,1610612753,0,2016-17
0021600142,1610612750,1610612747,1,2016-17
0021600143,1610612744,1610612756,1,2016-17
0021600144,1610612757,1610612743,1,2016-17
0021600145,1610612754,1610612753,1,2016-17
0021600146,1610612752,1610612742,1,2016-17
0021600147,1610612765,1610612760,1,2016-17
0021600148,1610612740,1610612738,1,2016-17
0021600149,1610612745,1610612755,1,2016-17
0021600150,1610612759,1610612748,1,2016-17
0021600151,1610612762,1610612763,0,2016-17
0021600152,1610612746,1610612751,1,2016-17
0021600153,1610612739,1610612761,1,2016-17
0021600154,1610612748,1610612737,0,2016-17
0021600155,1610612750,1610612766,0,2016-17
0021600156,1610612757,1610612741,0,2016-17
0021600157,1610612747,1610612751,1,2016-17
0021600158,1610612755,1610612764,1,2016-17
0021600159,1610612753,1610612740,1,2016-17
0021600160,1610612754,1610612739,1,2016-17
0021600161,1610612738,1610612742,1,2016-17
0021600162,1610612752,1610612765,1,2016-17
0021600163,1610612737,1610612749,1,2016-17
0021600164,1610612760,1610612745,1,2016-17
0021600165,1610612761,1610612744,0,2016-17
0021600166,1610612743,1610612756,1,2016-17
0021600167,1610612746,1610612763,0,2016-17
0021600168,1610612758,1610612759,0,2016-17
0021600169,1610612764,1610612752,1,2016-17
0021600170,1610612748,1610612749,1,2016-17
0021600171,1610612745,1610612757,1,2016-17
0021600172,1610612750,1610612755,1,2016-17
0021600173,1610612762,1610612741,0,2016-17
0021600174,1610612766,1610612737,1,2016-17
0021600176,1610612754,1610612756,0,2016-17
0021600175,1610612739,1610612765,1,2016-17
0021600177,1610612740,1610612757,1,2016-17
0021600178,1610612760,1610612751,1,2016-17
0021600179,1610612738,1610612744,0,2016-17
0021600180,1610612742,1610612763,0,2016-17
0021600181,1610612743,1610612761,0,2016-17
0021600182,1610612747,1610612759,0,2016-17
0021600183,1610612758,1610612746,0,2016-17
0021600184,1610612745,1610612762,1,2016-17
0021600185,1610612740,1610612766,1,2016-17
0021600186,1610612764,1610612748,0,2016-17
0021600187,1610612753,1610612742,1,2016-17
0021600188,1610612765,1610612738,0,2016-17
0021600189,1610612755,1610612756,1,2016-17
0021600190,1610612763,1610612750,1,2016-17
0021600191,1610612749,1610612744,0,2016-17
0021600192,1610612746,1610612741,1,2016-17
0021600193,1610612752,1610612737,1,2016-17
0021600194,1610612751,1610612757,0,2016-17
0021600195,1610612760,1610612754,0,2016-17
0021600196,1610612758,1610612761,1,2016-17
0021600197,1610612743,1610612762,1,2016-17
0021600198,1610612747,1610612741,0,2016-17
0021600199,1610612755,1610612748,1,2016-17
0021600200,1610612764,1610612756,1,2016-17
0021600201,1610612766,1610612763,0,2016-17
0021600202,1610612754,1610612744,0,2016-17
0021600203,1610612765,1610612745,0,2016-17
0021600204,1610612749,1610612753,1,2016-17
0021600205,1610612750,1610612738,0,2016-17
0021600206,1610612759,1610612742,1,2016-17
0021600207,1610612746,1610612761,1,2016-17
0021600208,1610612752,1610612757,1,2016-17
0021600209,1610612737,1610612740,0,2016-17
0021600210,1610612743,1610612741,1,2016-17
0021600211,1610612747,1610612760,1,2016-17
0021600212,1610612755,1610612763,0,2016-17
0021600213,1610612766,1610612759,0,2016-17
0021600214,1610612753,1610612756,0,2016-17
0021600215,1610612739,1610612757,1,2016-17
0021600216,1610612754,1610612737,0,2016-17
0021600217,1610612751,1610612738,0,2016-17
0021600218,1610612765,1610612748,1,2016-17
0021600219,1610612745,1610612761,0,2016-17
0021600220,1610612742,1610612746,0,2016-17
0021600221,1610612762,1610612743,1,2016-17
0021600222,1610612740,1610612750,1,2016-17
0021600223,1610612744,1610612747,1,2016-17
0021600224,1610612758,1610612760,1,2016-17
0021600225,1610612738,1610612759,0,2016-17
0021600226,1610612753,1610612764,0,2016-17
0021600227,1610612739,1610612742,1,2016-17
0021600228,1610612752,1610612766,1,2016-17
0021600229,1610612755,1610612741,0,2016-17
0021600230,1610612765,1610612746,1,2016-17
0021600231,1610612762,1610612737,1,2016-17
0021600232,1610612749,1610612761,0,2016-17
0021600233,1610612763,1610612748,0,2016-17
0021600234,1610612754,1610612751,1,2016-17
0021600235,1610612743,1610612760,0,2016-17
0021600236,1610612756,1610612750,0,2016-17
0021600237,1610612757,1610612740,1,2016-17
0021600238,1610612747,1610612744,0,2016-17
0021600239,1610612758,1610612745,0,2016-17
0021600240,1610612764,1610612759,0,2016-17
0021600241,1610612766,1610612752,1,2016-17
0021600242,1610612760,1610612765,1,2016-17
0021600243,1610612748,1610612763,0,2016-17
0021600244,1610612744,1610612750,1,2016-17
0021600245,1610612755,1610612739,0,2016-17
0021600246,1610612756,1610612743,0,2016-17
0021600247,1610612751,1610612758,0,2016-17
0021600248,1610612753,1610612749,0,2016-17
0021600249,1610612754,1610612746,1,2016-17
0021600250,1610612742,1610612740,1,2016-17
0021600251,1610612757,1610612745,0,2016-17
0021600252,1610612747,1610612737,1,2016-17
0021600253,1610612764,1610612758,1,2016-17
0021600254,1610612761,1610612755,1,2016-17
0021600255,1610612752,1610612760,0,2016-17
0021600256,1610612748,1610612738,0,2016-17
0021600257,1610612763,1610612766,0,2016-17
0021600258,1610612750,1610612762,0,2016-17
0021600259,1610612744,1610612737,1,2016-17
0021600260,1610612766,1610612765,0,2016-17
0021600261,1610612751,1610612746,1,2016-17
0021600262,1610612749,1610612739,1,2016-17
0021600263,1610612740,1610612747,1,2016-17
0021600264,1610612759,1610612753,0,2016-17
0021600265,1610612762,1610612745,1,2016-17
0021600267,1610612738,1610612765,0,2016-17
0021600268,1610612761,1610612763,1,2016-17
0021600269,1610612741,1610612747,0,2016-17
0021600270,1610612760,1610612764,1,2016-17
0021600271,1610612750,1610612752,0,2016-17
0021600272,1610612742,1610612759,0,2016-17
0021600273,1610612743,1610612748,0,2016-17
0021600274,1610612756,1610612737,1,2016-17
0021600275,1610612757,1610612754,1,2016-17
0021600276,1610612766,1610612742,1,2016-17
0021600277,1610612751,1610612749,0,2016-17
0021600278,1610612763,1610612753,1,2016-17
0021600279,1610612739,1610612746,0,2016-17
0021600280,1610612762,1610612748,0,2016-17
0021600281,1610612744,1610612745,0,2016-17
0021600282,1610612755,1610612753,0,2016-17
0021600283,1610612738,1610612758,1,2016-17
0021600284,1610612761,1610612747,1,2016-17
0021600285,1610612752,1610612750,1,2016-17
0021600286,1610612741,1610612739,1,2016-17
0021600287,1610612740,1610612746,0,2016-17
0021600288,1610612737,1610612765,0,2016-17
0021600289,1610612759,1610612764,1,2016-17
0021600290,1610612743,1610612745,0,2016-17
0021600291,1610612749,1610612751,1,2016-17
0021600292,1610612766,1610612750,0,2016-17
0021600293,1610612761,1610612737,1,2016-17
0021600294,1610612755,1610612738,0,2016-17
0021600295,1610612763,1610612747,1,2016-17
0021600296,1610612742,1610612741,1,2016-17
0021600297,1610612762,1610612743,1,2016-17
0021600298,1610612757,1610612748,1,2016-17
0021600299,1610612744,1610612756,1,2016-17
0021600300,1610612765,1610612753,0,2016-17
0021600301,1610612760,1610612740,1,2016-17
0021600302,1610612752,1610612758,1,2016-17
0021600303,1610612746,1610612754,0,2016-17
0021600304,1610612755,1610612743,0,2016-17
0021600305,1610612761,1610612739,0,2016-17
0021600306,1610612751,1610612764,0,2016-17
0021600307,1610612737,1610612760,0,2016-17
0021600308,1610612741,1610612757,0,2016-17
0021600309,1610612749,1610612759,0,2016-17
0021600310,1610612740,1610612763,0,2016-17
0021600311,1610612745,1610612738,1,2016-17
0021600312,1610612742,1610612766,0,2016-17
0021600313,1610612747,1610612762,0,2016-17
0021600314,1610612744,1610612754,1,2016-17
0021600315,1610612764,1610612753,0,2016-17
0021600316,1610612748,1610612752,0,2016-17
0021600317,1610612765,1610612741,1,2016-17
0021600318,1610612763,1610612755,1,2016-17
0021600319,1610612750,1610612759,0,2016-17
0021600320,1610612762,1610612756,1,2016-17
0021600321,1610612766,1610612765,1,2016-17
0021600322,1610612753,1610612738,0,2016-17
0021600323,1610612751,1610612743,1,2016-17
0021600324,1610612737,1610612748,1,2016-17
0021600325,1610612749,1610612757,1,2016-17
0021600326,1610612745,1610612747,1,2016-17
0021600327,1610612752,1610612739,0,2016-17
0021600328,1610612742,1610612758,0,2016-17
0021600329,1610612756,1610612754,0,2016-17
0021600330,1610612746,1610612744,0,2016-17
0021600331,1610612761,1610612750,1,2016-17
0021600332,1610612764,1610612743,1,2016-17
0021600333,1610612763,1610612757,1,2016-17
0021600334,1610612740,1610612755,0,2016-17
0021600335,1610612762,1610612744,0,2016-17
0021600336,1610612741,1610612759,1,2016-17
0021600337,1610612766,1610612753,1,2016-17
0021600338,1610612739,1610612748,1,2016-17
0021600339,1610612738,1610612761,0,2016-17
0021600340,1610612749,1610612737,0,2016-17
0021600341,1610612760,1610612745,0,2016-17
0021600342,1610612750,1610612765,0,2016-17
0021600343,1610612742,1610612754,1,2016-17
0021600344,1610612747,1610612756,0,2016-17
0021600345,1610612758,1610612752,0,2016-17
0021600346,1610612764,1610612749,1,2016-17
0021600347,1610612753,1610612743,0,2016-17
0021600348,1610612754,1610612757,1,2016-17
0021600349,1610612739,1610612766,1,2016-17
0021600350,1610612741,1610612748,1,2016-17
0021600351,1610612763,1610612744,1,2016-17
0021600352,1610612745,1610612742,1,2016-17
0021600353,1610612759,1610612751,1,2016-17
0021600354,1610612762,1610612758,1,2016-17
0021600355,1610612746,1610612740,1,2016-17
0021600356,1610612765,1610612755,0,2016-17
0021600357,1610612760,1610612738,1,2016-17
0021600358,1610612750,1610612744,0,2016-17
0021600359,1610612756,1610612740,0,2016-17
0021600360,1610612747,1610612752,0,2016-17
0021600361,1610612754,1610612766,1,2016-17
0021600362,1610612761,1610612749,1,2016-17
0021600363,1610612748,1610612764,1,2016-17
0021600364,1610612745,1610612751,1,2016-17
0021600365,1610612742,1610612743,1,2016-17
0021600366,1610612746,1610612757,1,2016-17
0021600367,1610612758,1610612747,1,2016-17
0021600368,1610612739,1610612763,1,2016-17
0021600369,1610612737,1610612753,0,2016-17
0021600370,1610612741,1610612750,0,2016-17
0021600371,1610612740,1610612744,0,2016-17
0021600372,1610612756,1610612752,1,2016-17
0021600373,1610612757,1610612760,1,2016-17
0021600374,1610612755,1610612761,0,2016-17
0021600375,1610612764,1610612766,1,2016-17
0021600376,1610612753,1610612746,0,2016-17
0021600377,1610612748,1610612754,1,2016-17
0021600378,1610612751,1610612747,1,2016-17
0021600379,1610612763,1610612739,1,2016-17
0021600380,1610612745,1610612758,1,2016-17
0021600381,1610612742,1610612765,0,2016-17
0021600382,1610612762,1610612760,1,2016-17
0021600383,1610612759,1610612738,1,2016-17
0021600384,1610612749,1610612741,1,2016-17
0021600385,1610612740,1610612754,1,2016-17
0021600386,1610612743,1610612757,1,2016-17
0021600387,1610612756,1610612759,0,2016-17
0021600388,1610612744,1610612752,1,2016-17
0021600389,1610612764,1610612765,1,2016-17
0021600390,1610612753,1610612751,1,2016-17
0021600391,1610612738,1610612766,1,2016-17
0021600392,1610612761,1610612737,0,2016-17
0021600393,1610612741,1610612749,0,2016-17
0021600394,1610612763,1610612758,0,2016-17
0021600395,1610612745,1610612740,1,2016-17
0021600396,1610612755,1610612747,0,2016-17
0021600397,1610612748,1610612746,0,2016-17
0021600398,1610612762,1610612742,1,2016-17
0021600399,1610612760,1610612756,1,2016-17
0021600400,1610612765,1610612754,0,2016-17
0021600401,1610612737,1610612766,0,2016-17
0021600402,1610612739,1610612747,1,2016-17
0021600403,1610612750,1610612745,0,2016-17
0021600404,1610612743,1610612752,1,2016-17
0021600405,1610612744,1610612757,1,2016-17
0021600406,1610612764,1610612746,1,2016-17
0021600411,1610612742,1610612758,1,2016-17
0021600407,1610612763,1610612762,0,2016-17
0021600408,1610612755,1610612751,1,2016-17
0021600409,1610612753,1610612761,0,2016-17
0021600410,1610612748,1610612738,0,2016-17
0021600412,1610612759,1610612740,1,2016-17
0021600413,1610612754,1610612764,1,2016-17
0021600414,1610612741,1610612765,1,2016-17
0021600415,1610612760,1610612737,0,2016-17
0021600416,1610612750,1610612756,1,2016-17
0021600417,1610612743,1610612742,1,2016-17
0021600418,1610612755,1610612740,0,2016-17
0021600419,1610612766,1610612747,1,2016-17
0021600420,1610612761,1610612751,1,2016-17
0021600421,1610612752,1610612754,1,2016-17
0021600422,1610612748,1610612753,0,2016-17
0021600423,1610612749,1610612739,0,2016-17
0021600424,1610612763,1610612738,0,2016-17
0021600425,1610612745,1610612759,0,2016-17
0021600426,1610612746,1610612743,1,2016-17
0021600427,1610612744,1610612762,1,2016-17
0021600428,1610612758,1610612757,1,2016-17
0021600429,1610612739,1610612749,1,2016-17
0021600430,1610612737,1610612750,0,2016-17
0021600431,1610612765,1610612763,0,2016-17
0021600432,1610612741,1610612764,0,2016-17
0021600433,1610612740,1610612760,0,2016-17
0021600434,1610612762,1610612758,0,2016-17
0021600435,1610612756,1610612745,0,2016-17
0021600436,1610612757,1610612742,0,2016-17
0021600440,1610612754,1610612738,0,2016-17
0021600437,1610612751,1610612744,0,2016-17
0021600438,1610612752,1610612753,1,2016-17
0021600439,1610612748,1610612747,1,2016-17
0021600441,1610612746,1610612759,1,2016-17
0021600442,1610612766,1610612741,1,2016-17
0021600443,1610612753,1610612747,1,2016-17
0021600444,1610612739,1610612751,1,2016-17
0021600445,1610612738,1610612760,0,2016-17
0021600446,1610612765,1610612744,0,2016-17
0021600447,1610612749,1610612764,1,2016-17
0021600448,1610612763,1610612745,1,2016-17
0021600449,1610612740,1610612748,1,2016-17
0021600450,1610612750,1610612758,0,2016-17
0021600451,1610612743,1610612737,0,2016-17
0021600452,1610612762,1610612761,0,2016-17
0021600453,1610612756,1610612755,1,2016-17
0021600454,1610612757,1610612759,0,2016-17
0021600455,1610612746,1610612742,0,2016-17
0021600456,1610612752,1610612738,0,2016-17
0021600457,1610612739,1610612744,1,2016-17
0021600458,1610612759,1610612741,1,2016-17
0021600459,1610612760,1610612750,1,2016-17
0021600460,1610612747,1610612746,1,2016-17
0021600461,1610612764,1610612749,1,2016-17
0021600462,1610612753,1610612763,1,2016-17
0021600463,1610612751,1610612766,1,2016-17
0021600464,1610612765,1610612739,1,2016-17
0021600465,1610612741,1610612754,1,2016-17
0021600466,1610612740,1610612742,1,2016-17
0021600467,1610612745,1610612756,1,2016-17
0021600468,1610612750,1610612737,1,2016-17
0021600469,1610612757,1610612761,0,2016-17
0021600470,1610612746,1610612743,0,2016-17
0021600471,1610612758,1610612755,1,2016-17
0021600472,1610612738,1610612763,1,2016-17
0021600473,1610612748,1610612760,0,2016-17
0021600474,1610612742,1610612745,0,2016-17
0021600475,1610612747,1610612762,0,2016-17
0021600476,1610612764,1610612754,1,2016-17
0021600477,1610612753,1610612766,0,2016-17
0021600478,1610612737,1610612752,1,2016-17
0021600479,1610612765,1610612749,0,2016-17
0021600480,1610612741,1610612751,1,2016-17
0021600481,1610612740,1610612746,1,2016-17
0021600482,1610612759,1610612756,1,2016-17
0021600483,1610612743,1610612750,1,2016-17
0021600484,1610612757,1610612758,1,2016-17
0021600485,1610612744,1610612761,1,2016-17
0021600486,1610612766,1610612748,1,2016-17
0021600487,1610612763,1610612760,1,2016-17
0021600488,1610612739,1610612738,1,2016-17
0021600489,1610612762,1610612755,1,2016-17
0021600490,1610612756,1610612761,1,2016-17
0021600491,1610612747,1610612742,0,2016-17
0021600492,1610612754,1610612741,1,2016-17
0021600493,1610612764,1610612751,1,2016-17
0021600494,1610612738,1610612748,1,2016-17
0021600495,1610612740,1610612752,1,2016-17
0021600496,1610612745,1610612746,1,2016-17
0021600497,1610612750,1610612749,1,2016-17
0021600498,1610612737,1610612765,1,2016-17
0021600499,1610612759,1610612757,1,2016-17
0021600500,1610612743,1610612755,0,2016-17
0021600501,1610612744,1610612742,1,2016-17
0021600502,1610612758,1610612763,0,2016-17
0021600503,1610612741,1610612749,0,2016-17
0021600505,1610612766,1610612739,0,2016-17
0021600504,1610612745,1610612752,1,2016-17
0021600506,1610612762,1610612756,1,2016-17
0021600507,1610612760,1610612746,1,2016-17
0021600508,1610612737,1610612759,1,2016-17
0021600509,1610612748,1610612765,0,2016-17
0021600510,1610612754,1610612753,1,2016-17
0021600511,1610612750,1610612757,0,2016-17
0021600512,1610612747,1610612761,0,2016-17
0021600513,1610612749,1610612760,1,2016-17
0021600514,1610612739,1610612740,1,2016-17
0021600515,1610612751,1610612762,0,2016-17
0021600516,1610612752,1610612753,0,2016-17
0021600517,1610612741,1610612766,1,2016-17
0021600518,1610612745,1610612764,1,2016-17
0021600519,1610612746,1610612756,1,2016-17
0021600520,1610612744,1610612743,1,2016-17
0021600521,1610612755,1610612750,1,2016-17
0021600522,1610612738,1610612762,1,2016-17
0021600523,1610612765,1610612754,0,2016-17
0021600524,1610612742,1610612764,1,2016-17
0021600525,1610612759,1610612761,1,2016-17
0021600526,1610612743,1610612758,0,2016-17
0021600527,1610612756,1610612748,1,2016-17
0021600528,1610612747,1610612763,1,2016-17
0021600529,1610612766,1610612760,1,2016-17
0021600530,1610612753,1610612737,0,2016-17
0021600531,1610612752,1610612749,0,2016-17
0021600532,1610612739,1610612741,0,2016-17
0021600533,1610612746,1610612763,1,2016-17
0021600534,1610612744,1610612757,1,2016-17
0021600535,1610612758,1610612748,0,2016-17
0021600536,1610612754,1610612751,1,2016-17
0021600537,1610612761,1610612762,1,2016-17
0021600538,1610612765,1610612766,1,2016-17
0021600539,1610612740,1610612737,0,2016-17
0021600540,1610612745,1610612760,1,2016-17
0021600541,1610612742,1610612756,0,2016-17
0021600543,1610612743,1610612759,0,2016-17
0021600542,1610612757,1610612747,1,2016-17
0021600544,1610612764,1610612750,1,2016-17
0021600545,1610612753,1610612745,0,2016-17
0021600546,1610612738,1610612755,1,2016-17
0021600547,1610612751,1610612739,0,2016-17
0021600548,1610612749,1610612752,0,2016-17
0021600549,1610612747,1610612748,1,2016-17
0021600550,1610612744,1610612763,0,2016-17
0021600551,1610612758,1610612746,0,2016-17
0021600552,1610612754,1610612752,1,2016-17
0021600553,1610612738,1610612740,1,2016-17
0021600554,1610612741,1610612761,1,2016-17
0021600555,1610612760,1610612743,1,2016-17
0021600556,1610612750,1610612762,0,2016-17
0021600557,1610612742,1610612737,0,2016-17
0021600558,1610612759,1610612766,1,2016-17
0021600560,1610612751,1610612755,0,2016-17
0021600562,1610612749,1610612764,0,2016-17
0021600561,1610612746,1610612748,1,2016-17
0021600563,1610612761,1610612745,0,2016-17
0021600564,1610612763,1610612762,1,2016-17
0021600565,1610612756,1610612739,0,2016-17
0021600559,1610612757,1610612765,0,2016-17
0021600566,1610612758,1610612744,0,2016-17
0021600567,1610612747,1610612753,1,2016-17
0021600568,1610612752,1610612740,0,2016-17
0021600569,1610612741,1610612760,0,2016-17
0021600570,1610612750,1610612742,1,2016-17
0021600571,1610612764,1610612741,1,2016-17
0021600572,1610612761,1610612738,1,2016-17
0021600573,1610612751,1610612737,0,2016-17
0021600574,1610612745,1610612766,1,2016-17
0021600575,1610612759,1610612749,0,2016-17
0021600576,1610612762,1610612739,1,2016-17
0021600577,1610612747,1610612757,0,2016-17
0021600578,1610612744,1610612748,1,2016-17
0021600579,1610612758,1610612765,1,2016-17
0021600580,1610612755,1610612752,1,2016-17
0021600581,1610612760,1610612763,1,2016-17
0021600582,1610612750,1610612745,1,2016-17
0021600583,1610612738,1610612764,1,2016-17
0021600584,1610612746,1610612753,1,2016-17
0021600585,1610612757,1610612739,1,2016-17
0021600589,1610612743,1610612754,1,2016-17
0021600586,1610612751,1610612740,0,2016-17
0021600587,1610612752,1610612741,1,2016-17
0021600588,1610612759,1610612747,1,2016-17
0021600591,1610612756,1610612742,0,2016-17
0021600590,1610612744,1610612765,1,2016-17
0021600593,1610612755,1610612766,1,2016-17
0021600592,1610612761,1610612751,1,2016-17
0021600594,1610612749,1610612748,1,2016-17
0021600595,1610612745,1610612763,0,2016-17
0021600596,1610612750,1610612760,1,2016-17
0021600597,1610612737,1610612738,0,2016-17
0021600598,1610612757,1610612753,0,2016-17
0021600599,1610612758,1610612739,0,2016-17
0021600600,1610612762,1610612765,1,2016-17
0021600601,1610612746,1610612747,1,2016-17
0021600602,1610612741,1610612740,1,2016-17
0021600605,1610612756,1610612759,1,2016-17
0021600603,1610612764,1610612755,1,2016-17
0021600604,1610612762,1610612753,1,2016-17
0021600608,1610612742,1610612750,1,2016-17
0021600606,1610612761,1610612752,1,2016-17
0021600607,1610612737,1610612749,1,2016-17
0021600609,1610612751,1610612745,0,2016-17
0021600610,1610612758,1610612760,0,2016-17
0021600611,1610612763,1610612741,0,2016-17
0021600612,1610612747,1610612765,0,2016-17
0021600613,1610612752,1610612737,0,2016-17
0021600614,1610612764,1610612757,1,2016-17
0021600615,1610612749,1610612755,0,2016-17
0021600616,1610612754,1610612740,1,2016-17
0021600617,1610612743,1610612753,1,2016-17
