index,Unnamed: 0,primaryKey,season,seasonType,gameId,gameDate,period,secondsElapsed,team1Score,team2Score,offenseTeamId1,offensePlayer1Id,offensePlayer2Id,offensePlayer3Id,offensePlayer4Id,offensePlayer5Id,defenseTeamId2,defensePlayer1Id,defensePlayer2Id,defensePlayer3Id,defensePlayer4Id,defensePlayer5Id,points,expectedPoints,defensiveRebounds,offensiveRebounds,opponentDefensiveRebounds,opponentOffensiveRebounds,offensiveFouls,defensiveFouls,turnovers,fieldGoalAttempts,fieldGoals,threePtAttempts,threePtMade,freeThrowAttempts,freeThrowsMade,possessions,seconds,dt,adjustedPoints
185,185,104_0022100044_1610612764,2021-22,Regular Season,22100044,1635134400000,1,515,,,1610612764,202722,203078,203526,1626149,1630166,1610612751,201142,201949,201988,1627761,1629651,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,2021-10-29T13:59:40.216,0.0
186,186,104_0022100045_1610612748,2021-22,Regular Season,22100045,1635134400000,1,490,9.0,17.0,1610612748,200782,202710,203473,1629130,1629639,1610612753,201577,203082,203914,1629021,1630175,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,2021-10-29T13:59:40.216,2.0
188,188,104_0022100047_1610612740,2021-22,Regular Season,22100047,1635134400000,1,479,,,1610612740,202066,202685,1627742,1630184,1630529,1610612750,201976,1626157,1629006,1630162,1630183,0.0,1.0212080777640853,0,0,1,0,0,0,0,1,0,1,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
191,191,104_0022100050_1610612755,2021-22,Regular Season,22100050,1635220800000,1,540,,,1610612755,202699,203552,203954,1627788,1629680,1610612752,201565,201959,203095,203944,1629628,0.0,1.055198756901525,0,0,1,0,0,0,0,1,0,1,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
192,192,104_0022100053_1610612747,2021-22,Regular Season,22100053,1635220800000,1,397,,,1610612747,200765,201599,203076,203145,1628370,1610612759,1627751,1628401,1629022,1629640,1630170,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
194,194,104_0022100054_1610612743,2021-22,Regular Season,22100054,1635220800000,1,536,,,1610612743,203932,203999,1628408,1629008,1630267,1610612762,202355,203903,204060,1626220,1628378,0.0,1.1627850461654208,0,0,1,0,0,0,0,1,0,1,0,0,0,1,8,2021-10-29T13:59:40.216,0.0
197,197,104_0022100058_1610612761,2021-22,Regular Season,22100058,1635307200000,1,462,,,1610612761,203920,1628384,1628449,1629018,1630625,1610612754,203087,203200,1626167,1627763,1629052,0.0,1.6519383997321728,0,0,0,0,0,0,0,1,0,1,0,1,0,1,28,2021-10-29T13:59:40.216,0.0
198,198,104_0022100059_1610612737,2021-22,Regular Season,22100059,1635307200000,1,457,,,1610612737,203991,203992,1628989,1629027,1629631,1610612740,202066,202685,1627742,1629638,1630184,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
200,200,104_0022100060_1610612749,2021-22,Regular Season,22100060,1635307200000,1,499,30.0,20.0,1610612749,203507,203918,1626171,1629620,1629670,1610612750,201976,1626157,1627752,1630162,1630183,3.0,1.1666178022229328,0,0,0,0,0,0,0,1,1,1,1,0,0,1,9,2021-10-29T13:59:40.216,0.0
203,203,104_0022100063_1610612763,2021-22,Regular Season,22100063,1635307200000,1,456,,,1610612763,203937,1629630,1629634,1629723,1630533,1610612757,203081,203496,203994,1629014,1629642,3.0,2.318365145432772,0,1,0,0,0,0,0,2,1,2,1,0,0,1,20,2021-10-29T13:59:40.216,3.0
204,204,104_0022100066_1610612737,2021-22,Regular Season,22100066,1635393600000,1,488,,,1610612737,201568,1628381,1628989,1629027,1629629,1610612764,202722,203078,203526,1628398,1630166,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
206,206,104_0022100067_1610612741,2021-22,Regular Season,22100067,1635393600000,1,617,21.0,23.0,1610612741,201942,202696,1627936,1628972,1629750,1610612752,201565,201959,202692,203944,1630193,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
208,208,104_0022100068_1610612745,2021-22,Regular Season,22100068,1635393600000,1,502,,,1610612745,201569,1626174,1628021,1629645,1630578,1610612762,202355,203903,204060,1626220,1628378,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,2021-10-29T13:59:40.216,0.0
210,210,104_0022100069_1610612742,2021-22,Regular Season,22100069,1635393600000,1,286,,,1610612742,203493,203501,203939,1627827,1629029,1610612759,1627749,1627751,1628401,1629022,1630170,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
213,213,104_0022100070_1610612763,2021-22,Regular Season,22100070,1635393600000,1,463,22.0,16.0,1610612763,203500,203937,1629001,1629630,1630533,1610612744,201939,202357,203110,203952,1627780,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
215,215,105_0022100002_1610612747,2021-22,Regular Season,22100002,1634616000000,1,448,,,1610612747,2544,2546,200765,203076,203145,1610612744,2738,201939,202357,1627814,1629308,1.0,1.466,0,1,0,0,0,0,0,1,0,0,0,2,1,1,12,2021-10-29T13:59:40.216,1.0
217,217,105_0022100003_1610612766,2021-22,Regular Season,22100003,1634702400000,1,402,,,1610612766,202397,1626162,1628998,1629023,1629667,1610612754,203087,1626167,1627734,1627763,1628470,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
219,219,105_0022100005_1610612752,2021-22,Regular Season,22100005,1634702400000,1,530,,,1610612752,201565,202692,203095,203944,1630579,1610612738,203471,1628369,1629641,1629684,1630174,2.0,1.484,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,2021-10-29T13:59:40.216,2.0
220,220,105_0022100010_1610612753,2021-22,Regular Season,22100010,1634702400000,1,485,19.0,23.0,1610612753,203082,1629021,1629649,1630175,1630181,1610612759,1627749,1629022,1629234,1629640,1630170,3.0,1.137508829587844,0,0,0,0,0,0,0,1,1,1,1,0,0,1,11,2021-10-29T13:59:40.216,3.0
223,223,105_0022100011_1610612762,2021-22,Regular Season,22100011,1634702400000,1,516,,,1610612762,202355,203903,204060,1626220,1628378,1610612760,1628983,1629647,1629652,1629676,1630544,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2021-10-29T13:59:40.216,0.0
225,225,105_0022100017_1610612766,2021-22,Regular Season,22100017,1634875200000,1,498,21.0,18.0,1610612766,202397,1626162,1626179,1628998,1629023,1610612739,201567,1626224,1630171,1630596,1630698,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
227,227,105_0022100021_1610612755,2021-22,Regular Season,22100021,1634875200000,1,549,20.0,30.0,1610612755,202699,203552,203954,1627788,1630178,1610612751,200746,200794,201142,201988,1628975,3.0,1.1156497235397076,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
228,228,105_0022100042_1610612749,2021-22,Regular Season,22100042,1635134400000,1,455,,,1610612749,203114,1626192,1629620,1629670,1630572,1610612754,203087,203200,204456,1627734,1629052,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
231,231,105_0022100048_1610612743,2021-22,Regular Season,22100048,1635134400000,1,476,,,1610612743,203115,203932,203999,1628408,1630267,1610612739,201567,201937,1626224,1628386,1630171,0.0,2.1678434090334617,0,2,1,0,0,0,0,3,0,2,0,0,0,1,40,2021-10-29T13:59:40.216,0.0
232,232,105_0022100062_1610612756,2021-22,Regular Season,22100062,1635307200000,1,528,,,1610612756,203901,1626164,1628969,1629028,1629661,1610612758,203084,203458,1627741,1628368,1630558,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
235,235,105_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,1,503,,,1610612764,202722,203078,203526,1628398,1630166,1610612737,201568,1628381,1628989,1629027,1629629,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
236,236,106_0022100007_1610612739,2021-22,Regular Season,22100007,1634702400000,1,487,23.0,22.0,1610612739,201567,201937,1626224,1630171,1630596,1610612763,203500,203937,1629630,1629723,1630533,3.0,0.8274547648310465,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,0.0
238,238,106_0022100011_1610612760,2021-22,Regular Season,22100011,1634702400000,1,516,,,1610612760,1628983,1629647,1629652,1629676,1630544,1610612762,202355,203903,204060,1626220,1628378,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27,2021-10-29T13:59:40.216,0.0
241,241,106_0022100012_1610612756,2021-22,Regular Season,22100012,1634702400000,1,547,,,1610612756,201580,1626164,1626166,1628969,1629661,1610612743,203932,203999,1628408,1629008,1630267,0.0,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
242,242,106_0022100013_1610612757,2021-22,Regular Season,22100013,1634702400000,1,490,20.0,15.0,1610612757,203081,203469,1626181,1626204,1629642,1610612758,202684,203084,1627741,1628368,1630558,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2021-10-29T13:59:40.216,2.0
244,244,106_0022100015_1610612748,2021-22,Regular Season,22100015,1634788800000,1,434,3.0,22.0,1610612748,200782,202710,203473,1629130,1629639,1610612749,203648,1628960,1629620,1629670,1630572,3.0,1.002703252513154,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2021-10-29T13:59:40.216,0.0
246,246,106_0022100018_1610612752,2021-22,Regular Season,22100018,1634875200000,1,465,,,1610612752,201565,203095,203944,1629011,1629628,1610612753,203082,1628964,1629021,1630175,1630181,2.0,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,20,2021-10-29T13:59:40.216,2.0
248,248,106_0022100020_1610612738,2021-22,Regular Season,22100020,1634875200000,1,489,10.0,17.0,1610612738,203471,1626196,1628369,1629057,1629641,1610612761,201609,203920,1627832,1629004,1630567,3.0,0.956670447561323,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
250,250,106_0022100021_1610612751,2021-22,Regular Season,22100021,1634875200000,1,570,,,1610612751,200746,200794,201142,201988,1628975,1610612755,202699,203552,203954,1627788,1630178,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,33,2021-10-29T13:59:40.216,0.0
252,252,106_0022100022_1610612740,2021-22,Regular Season,22100022,1634875200000,1,499,,,1610612740,202685,1628984,1629638,1630230,1630530,1610612741,202696,203897,1628366,1628972,1629750,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
255,255,106_0022100023_1610612760,2021-22,Regular Season,22100023,1634875200000,1,445,,,1610612760,202324,1628983,1629652,1630197,1630544,1610612745,201569,201571,1627863,1630256,1630578,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
256,256,106_0022100026_1610612758,2021-22,Regular Season,22100026,1634875200000,1,493,,,1610612758,203084,203458,1627741,1630169,1630558,1610612762,202355,202711,204060,1626220,1628378,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2021-10-29T13:59:40.216,0.0
258,258,106_0022100027_1610612737,2021-22,Regular Season,22100027,1634961600000,1,437,,,1610612737,203991,1628381,1628989,1629027,1629631,1610612739,201567,201937,1628374,1628386,1630171,3.0,1.019520652779395,0,1,0,0,0,0,0,2,1,1,1,0,0,1,17,2021-10-29T13:59:40.216,3.0
260,260,106_0022100030_1610612741,2021-22,Regular Season,22100030,1634961600000,1,448,15.0,18.0,1610612741,202696,203897,1628366,1628972,1629750,1610612765,202709,203482,203924,1628367,1630180,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
263,263,106_0022100033_1610612757,2021-22,Regular Season,22100033,1634961600000,1,562,20.0,27.0,1610612757,203468,203469,1626204,1629014,1629642,1610612756,201580,203901,1626164,1629013,1629661,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,27,2021-10-29T13:59:40.216,2.0
264,264,106_0022100038_1610612755,2021-22,Regular Season,22100038,1635048000000,1,528,,,1610612755,202699,203552,203954,1629680,1630178,1610612760,1628983,1629647,1629652,1630526,1630544,0.0,1.058481448972445,0,0,1,0,0,0,0,1,0,1,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
267,267,106_0022100043_1610612765,2021-22,Regular Season,22100043,1635134400000,1,470,,,1610612765,202709,203482,1628367,1628402,1630191,1610612737,203524,203991,203992,1629027,1629629,0.0,1.2241184503786608,0,0,1,0,0,0,0,1,0,1,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
268,268,106_0022100044_1610612751,2021-22,Regular Season,22100044,1635134400000,1,274,,,1610612751,201142,201933,201935,203925,1628971,1610612764,203078,203484,203915,1628398,1629655,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2021-10-29T13:59:40.216,0.0
271,271,106_0022100045_1610612753,2021-22,Regular Season,22100045,1635134400000,1,505,,,1610612753,201577,203082,203914,1629021,1630175,1610612748,200782,202710,203473,1629130,1629639,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
272,272,106_0022100046_1610612741,2021-22,Regular Season,22100046,1635134400000,1,505,,,1610612741,203897,1627936,1628972,1628993,1629750,1610612761,201609,203920,1628384,1629004,1629018,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
275,275,106_0022100047_1610612750,2021-22,Regular Season,22100047,1635134400000,1,487,,,1610612750,201976,1626157,1629006,1630162,1630183,1610612740,202066,202685,1627742,1630184,1630529,0.0,1.1706835836047376,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
277,277,106_0022100049_1610612757,2021-22,Regular Season,22100049,1635134400000,1,510,,,1610612757,203081,203469,1626204,1629014,1629642,1610612746,202704,1626159,1628379,1628392,1629611,1.0,1.456,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,2021-10-29T13:59:40.216,1.0
278,278,106_0022100050_1610612752,2021-22,Regular Season,22100050,1635220800000,1,544,,,1610612752,201565,201959,203095,203944,1629628,1610612755,202699,203552,203954,1627788,1629680,0.0,0.0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
281,281,106_0022100054_1610612762,2021-22,Regular Season,22100054,1635220800000,1,546,26.0,28.0,1610612762,202355,203903,204060,1626220,1628378,1610612743,203932,203999,1628408,1629008,1630267,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2021-10-29T13:59:40.216,2.0
283,283,106_0022100059_1610612740,2021-22,Regular Season,22100059,1635307200000,1,463,15.0,24.0,1610612740,202066,202685,1627742,1629638,1630184,1610612737,203991,203992,1628989,1629027,1629631,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
285,285,106_0022100060_1610612750,2021-22,Regular Season,22100060,1635307200000,1,507,20.0,33.0,1610612750,201976,1626157,1627752,1630162,1630183,1610612749,203507,203918,1626171,1629620,1629670,3.0,0.8370704189211133,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
287,287,106_0022100067_1610612752,2021-22,Regular Season,22100067,1635393600000,1,630,,,1610612752,201565,201959,202692,203944,1630193,1610612741,201942,202696,1627936,1628972,1629750,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
288,288,106_0022100069_1610612742,2021-22,Regular Season,22100069,1635393600000,1,509,,,1610612742,203501,1626161,1628467,1628973,1629029,1610612759,1627749,1627854,1628966,1629234,1630170,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
290,290,106_0022100070_1610612744,2021-22,Regular Season,22100070,1635393600000,1,463,,,1610612744,201939,202357,203110,203952,1627780,1610612763,203500,203937,1629001,1629630,1630533,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
292,292,107_0022100001_1610612749,2021-22,Regular Season,22100001,1634616000000,1,456,,,1610612749,201588,201950,203114,203507,1626192,1610612751,200746,200794,201142,201988,1628975,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2021-10-29T13:59:40.216,0.0
294,294,107_0022100003_1610612754,2021-22,Regular Season,22100003,1634702400000,1,411,,,1610612754,203087,1626167,1627734,1627763,1628470,1610612766,202397,1626162,1628998,1629023,1629667,2.0,3.0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
297,297,107_0022100007_1610612763,2021-22,Regular Season,22100007,1634702400000,1,500,,,1610612763,203500,203937,1629630,1629723,1630533,1610612739,201567,201937,1626224,1630171,1630596,0.0,2.0667531187722927,0,1,1,0,0,0,0,2,0,2,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
299,299,107_0022100010_1610612759,2021-22,Regular Season,22100010,1634702400000,1,495,,,1610612759,1627749,1629022,1629234,1629640,1630170,1610612753,203082,1629021,1629649,1630175,1630181,2.0,1.51,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10,2021-10-29T13:59:40.216,2.0
301,301,107_0022100013_1610612758,2021-22,Regular Season,22100013,1634702400000,1,490,,,1610612758,202684,203084,1627741,1628368,1630558,1610612757,203081,203469,1626181,1626204,1629642,1.0,1.726,0,0,1,0,0,0,0,0,0,0,0,2,1,1,13,2021-10-29T13:59:40.216,1.0
303,303,107_0022100014_1610612742,2021-22,Regular Season,22100014,1634788800000,1,497,,,1610612742,203501,1626161,1627827,1628973,1629029,1610612737,1628381,1628989,1629027,1629629,1629631,0.0,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
304,304,107_0022100017_1610612739,2021-22,Regular Season,22100017,1634875200000,1,513,,,1610612739,201567,1626224,1630171,1630596,1630698,1610612766,202397,1626162,1626179,1628998,1629023,0.0,1.1803944110118527,0,0,1,0,0,0,0,1,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
306,306,107_0022100023_1610612745,2021-22,Regular Season,22100023,1634875200000,1,453,13.0,24.0,1610612745,201569,201571,1627863,1630256,1630578,1610612760,202324,1628983,1629652,1630197,1630544,3.0,1.1364816329990959,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
308,308,107_0022100033_1610612756,2021-22,Regular Season,22100033,1634961600000,1,562,,,1610612756,201580,203901,1626164,1629013,1629661,1610612757,203468,203469,1626204,1629014,1629642,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
311,311,107_0022100034_1610612763,2021-22,Regular Season,22100034,1634961600000,1,511,,,1610612763,203937,1629630,1629634,1629723,1630217,1610612746,201587,202704,1628379,1628392,1629611,0.0,1.0408441865839295,0,0,1,0,0,0,0,1,0,1,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
313,313,107_0022100042_1610612754,2021-22,Regular Season,22100042,1635134400000,1,464,,,1610612754,203087,203200,204456,1627734,1629052,1610612749,203114,1626192,1629620,1629670,1630572,0.0,1.2205490678749604,0,0,1,0,0,0,0,1,0,1,0,0,0,1,8,2021-10-29T13:59:40.216,0.0
315,315,107_0022100046_1610612761,2021-22,Regular Season,22100046,1635134400000,1,519,13.0,16.0,1610612761,201609,203920,1628384,1629004,1629018,1610612741,203897,1627936,1628972,1628993,1629750,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2021-10-29T13:59:40.216,2.0
317,317,107_0022100051_1610612760,2021-22,Regular Season,22100051,1635220800000,1,544,19.0,31.0,1610612760,1628983,1629676,1630177,1630197,1630544,1610612744,202357,203110,203490,1627780,1629673,3.0,1.1891781056316315,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,2021-10-29T13:59:40.216,0.0
319,319,107_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,1,402,,,1610612759,1627751,1628401,1629022,1629640,1630170,1610612747,200765,201599,203076,203145,1628370,0.0,0.8007319351598865,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2021-10-29T13:59:40.216,0.0
320,320,107_0022100054_1610612743,2021-22,Regular Season,22100054,1635220800000,1,563,,,1610612743,203932,203999,1628408,1629008,1630267,1610612762,202355,203903,204060,1626220,1628378,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
322,322,107_0022100055_1610612753,2021-22,Regular Season,22100055,1635307200000,1,437,12.0,23.0,1610612753,203082,203914,1628976,1629021,1630591,1610612766,202397,1626162,1628998,1629667,1630208,3.0,1.163374146283322,0,0,0,0,0,0,0,1,1,1,1,0,0,1,18,2021-10-29T13:59:40.216,3.0
324,324,107_0022100059_1610612737,2021-22,Regular Season,22100059,1635307200000,1,468,,,1610612737,203991,203992,1628989,1629027,1629631,1610612740,202066,202685,1627742,1629638,1630184,0.0,0.905510030645618,0,1,1,0,0,0,0,2,0,1,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
326,326,107_0022100060_1610612749,2021-22,Regular Season,22100060,1635307200000,1,522,,,1610612749,203507,203918,1626171,1629620,1629670,1610612750,201976,1626157,1627752,1630162,1630183,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
328,328,107_0022100065_1610612755,2021-22,Regular Season,22100065,1635393600000,1,532,,,1610612755,202699,203552,203954,1627777,1627788,1610612765,202709,203482,203924,1628367,1630180,1.0,1.618,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20,2021-10-29T13:59:40.216,1.0
331,331,108_0022100015_1610612749,2021-22,Regular Season,22100015,1634788800000,1,450,,,1610612749,203648,1628960,1629620,1629670,1630572,1610612748,200782,202710,203473,1629130,1629639,2.0,1.676,0,0,0,0,0,0,0,0,0,0,0,2,2,1,16,2021-10-29T13:59:40.216,2.0
333,333,108_0022100020_1610612761,2021-22,Regular Season,22100020,1634875200000,1,502,,,1610612761,201609,203920,1627832,1629004,1630567,1610612738,203471,1626196,1628369,1629057,1629641,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
335,335,108_0022100024_1610612759,2021-22,Regular Season,22100024,1634875200000,1,531,,,1610612759,201152,203926,1628401,1629022,1630170,1610612743,203115,203932,203999,1628408,1630267,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27,2021-10-29T13:59:40.216,0.0
337,337,108_0022100026_1610612762,2021-22,Regular Season,22100026,1634875200000,1,500,,,1610612762,202355,202711,204060,1626220,1628378,1610612758,203084,203458,1627741,1630169,1630558,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2021-10-29T13:59:40.216,0.0
339,339,108_0022100030_1610612765,2021-22,Regular Season,22100030,1634961600000,1,467,18.0,17.0,1610612765,202709,203482,203924,1628367,1630180,1610612741,202696,203897,1628366,1628972,1629750,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
340,340,108_0022100035_1610612751,2021-22,Regular Season,22100035,1635048000000,1,467,19.0,19.0,1610612751,200746,200794,201142,201988,1628971,1610612766,202330,202397,1626162,1628998,1629023,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
343,343,108_0022100038_1610612760,2021-22,Regular Season,22100038,1635048000000,1,539,,,1610612760,1628983,1629647,1629652,1630526,1630544,1610612755,202699,203552,203954,1629680,1630178,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
344,344,108_0022100040_1610612747,2021-22,Regular Season,22100040,1635048000000,1,424,,,1610612747,2544,2546,203076,203145,1628370,1610612763,203937,1629630,1629634,1630214,1630533,0.0,1.087155327903882,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
