,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank
307,203200,Justin Holiday,0.2,158.0,0.32,128.0,-0.13,285.0
308,203210,JaMychal Green,0.68,92.0,0.61,72.0,0.07,201.0
309,203382,Aron Baynes,-0.09,266.0,-0.64,401.0,0.55,79.0
310,203457,Nerlens Noel,-0.34,332.0,-0.18,322.0,-0.17,294.0
311,203458,Alex Len,-1.3,438.0,-0.68,405.0,-0.62,401.0
312,203459,Allen Crabbe,-1.66,459.0,-0.77,428.0,-0.89,439.0
313,203463,Ben McLemore,2.31,7.0,-0.09,293.0,2.4,1.0
314,203468,CJ McCollum,1.09,46.0,-0.16,315.0,1.25,17.0
315,203469,Cody Zeller,-1.67,462.0,-1.24,458.0,-0.43,370.0
316,203471,Dennis Schroder,1.41,29.0,1.39,7.0,0.02,219.0
317,203473,Dewayne Dedmon,-0.83,398.0,0.01,240.0,-0.84,431.0
318,203476,Gorgui Dieng,-1.23,436.0,0.65,63.0,-1.88,473.0
319,203482,Kelly Olynyk,-0.08,260.0,-0.08,285.0,-0.0,226.0
320,203484,Kentavious Caldwell-Pope,0.63,97.0,-0.34,351.0,0.97,30.0
321,203486,Mason Plumlee,0.23,155.0,0.63,68.0,-0.4,358.0
322,203487,Michael Carter-Williams,0.1,182.0,-0.14,308.0,0.24,147.0
323,203488,Mike Muscala,-0.14,283.0,0.64,65.0,-0.77,423.0
324,203490,Otto Porter Jr.,0.14,174.0,-0.21,328.0,0.35,117.0
325,203496,Robert Covington,-0.54,362.0,-0.7,411.0,0.16,172.0
326,203497,Rudy Gobert,1.06,52.0,0.79,41.0,0.27,138.0
327,203500,Steven Adams,0.51,113.0,0.11,197.0,0.4,107.0
328,203501,Tim Hardaway Jr.,1.16,43.0,0.13,185.0,1.03,25.0
329,203503,Tony Snell,-1.54,452.0,-1.03,446.0,-0.51,383.0
330,203504,Trey Burke,0.76,81.0,0.31,131.0,0.44,98.0
331,203507,Giannis Antetokounmpo,3.07,2.0,1.84,2.0,1.22,19.0
332,203516,James Ennis III,0.55,106.0,-0.52,390.0,1.08,24.0
333,203521,Matthew Dellavedova,0.1,184.0,0.54,86.0,-0.44,372.0
334,203524,Solomon Hill,0.11,180.0,-0.71,414.0,0.82,43.0
335,203526,Raul Neto,-0.24,311.0,0.44,102.0,-0.68,413.0
336,203552,Seth Curry,0.67,94.0,0.12,195.0,0.56,78.0
337,203584,Troy Daniels,0.09,185.0,0.17,174.0,-0.08,257.0
338,203585,Rodney McGruder,0.7,89.0,-0.08,280.0,0.78,49.0
339,203648,Thanasis Antetokounmpo,-0.24,310.0,-0.28,341.0,0.04,210.0
340,203705,Josh Magette,-0.09,263.0,-0.01,247.0,-0.08,263.0
341,203894,Shabazz Napier,-0.49,356.0,0.6,77.0,-1.09,455.0
342,203895,Jordan McRae,-0.18,296.0,-0.36,356.0,0.18,168.0
343,203897,Zach LaVine,-1.17,430.0,-0.54,393.0,-0.63,403.0
344,203901,Elfrid Payton,0.27,151.0,0.06,222.0,0.21,153.0
345,203903,Jordan Clarkson,-0.53,359.0,-0.91,437.0,0.38,109.0
346,203914,Gary Harris,0.98,59.0,0.56,82.0,0.42,101.0
347,203915,Spencer Dinwiddie,0.35,136.0,-0.42,366.0,0.77,52.0
348,203918,Rodney Hood,0.37,134.0,-0.29,345.0,0.66,63.0
349,203920,Khem Birch,-1.61,455.0,-0.33,348.0,-1.28,465.0
350,203922,Glenn Robinson III,-1.86,466.0,-1.25,461.0,-0.61,400.0
351,203924,Jerami Grant,-1.22,434.0,-0.71,412.0,-0.52,384.0
352,203925,Joe Harris,0.16,167.0,0.15,177.0,0.0,225.0
353,203926,Doug McDermott,-0.01,226.0,0.2,160.0,-0.21,316.0
354,203932,Aaron Gordon,-0.46,349.0,-0.13,306.0,-0.33,346.0
355,203933,T.J. Warren,0.46,121.0,0.64,64.0,-0.18,299.0
