PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,SEASON,SEASON_TYPE
203082,"Terrence Ross",1610612753,ORL,28,29,13,16,0.448,721.027,132,323,0.409,61,180,0.339,57,66,0.864,8,76,84,27,32,27,8,13,47,48,382,-21,596.3,0,0,2019-20,"Regular Season"
203083,"Andre Drummond",1610612765,DET,26,30,11,19,0.367,1007.18,225,405,0.556,0,15,0,86,140,0.614,132,345,477,83,108,57,51,44,111,132,536,-23,1448.9,25,0,2019-20,"Regular Season"
203084,"Harrison Barnes",1610612758,SAC,27,31,12,19,0.387,1093.78,163,372,0.438,43,124,0.347,111,136,0.816,32,128,160,70,44,22,5,23,39,113,480,-29,814,2,0,2019-20,"Regular Season"
203085,"Austin Rivers",1610612745,HOU,27,29,20,9,0.69,678.84,86,210,0.41,36,115,0.313,25,36,0.694,18,56,74,44,15,16,6,8,56,42,233,37,438.8,0,0,2019-20,"Regular Season"
203086,"Meyers Leonard",1610612748,MIA,27,31,23,8,0.742,573.982,71,129,0.55,28,61,0.459,8,13,0.615,16,124,140,31,23,7,13,7,63,29,178,51,429.5,1,0,2019-20,"Regular Season"
203087,"Jeremy Lamb",1610612754,IND,27,21,15,6,0.714,639.93,112,243,0.461,24,78,0.308,46,55,0.836,12,85,97,51,31,27,13,12,46,55,294,65,575.9,1,0,2019-20,"Regular Season"
203089,"John Henson",1610612739,CLE,28,13,5,8,0.385,165.812,22,42,0.524,2,11,0.182,6,17,0.353,11,28,39,17,10,8,18,3,21,17,52,-13,192.3,0,0,2019-20,"Regular Season"
203090,"Maurice Harkless",1610612746,LAC,26,33,23,10,0.697,771.088,74,149,0.497,18,52,0.346,19,33,0.576,31,87,118,37,31,38,22,6,87,27,185,17,531.1,0,0,2019-20,"Regular Season"
203095,"Evan Fournier",1610612753,ORL,27,31,14,17,0.452,951.915,211,440,0.48,82,198,0.414,93,115,0.809,4,79,83,102,58,31,5,15,72,88,597,-51,899.6,0,0,2019-20,"Regular Season"
203107,"Tomas Satoransky",1610612741,CHI,28,32,12,20,0.375,900.933,117,256,0.457,39,99,0.394,48,55,0.873,30,88,118,168,67,47,5,15,59,72,321,19,803.6,1,0,2019-20,"Regular Season"
203109,"Jae Crowder",1610612763,MEM,29,31,11,20,0.355,958.733,106,291,0.364,59,199,0.296,48,64,0.75,26,165,191,89,41,28,11,10,64,69,319,-156,757.7,5,0,2019-20,"Regular Season"
203110,"Draymond Green",1610612744,GSW,29,23,8,15,0.348,676.398,78,190,0.411,18,63,0.286,45,61,0.738,15,133,148,126,55,37,16,8,60,58,219,-94,689.6,5,2,2019-20,"Regular Season"
203114,"Khris Middleton",1610612749,MIL,28,26,21,5,0.808,721.798,182,369,0.493,57,137,0.416,64,72,0.889,24,122,146,96,51,24,5,15,61,57,485,246,840.2,1,0,2019-20,"Regular Season"
203115,"Will Barton",1610612743,DEN,28,28,20,8,0.714,921.435,155,340,0.456,46,117,0.393,47,64,0.734,46,151,197,95,42,32,11,21,57,57,403,190,868.9,6,0,2019-20,"Regular Season"
203118,"Mike Scott",1610612755,PHI,31,34,23,11,0.676,633.498,77,176,0.438,43,119,0.361,12,15,0.8,23,86,109,21,13,11,2,1,44,12,209,78,397.3,0,0,2019-20,"Regular Season"
203124,"Kyle O'Quinn",1610612755,PHI,29,18,13,5,0.722,169.833,24,48,0.5,6,16,0.375,3,8,0.375,19,42,61,23,16,2,13,1,24,9,57,-52,193.7,1,0,2019-20,"Regular Season"
203145,"Kent Bazemore",1610612757,POR,30,32,14,18,0.438,784.423,86,238,0.361,43,120,0.358,42,51,0.824,10,115,125,46,48,31,23,15,90,60,257,-35,590,0,0,2019-20,"Regular Season"
203200,"Justin Holiday",1610612754,IND,30,32,21,11,0.656,801.833,86,215,0.4,50,134,0.373,20,25,0.8,16,103,119,48,17,35,18,15,52,29,242,37,598.8,0,0,2019-20,"Regular Season"
203210,"JaMychal Green",1610612746,LAC,29,24,17,7,0.708,493.92,58,143,0.406,37,98,0.378,18,21,0.857,31,123,154,14,20,14,8,11,57,18,171,87,422.8,2,0,2019-20,"Regular Season"
203382,"Aron Baynes",1610612756,PHX,33,22,8,14,0.364,519.008,109,211,0.517,33,89,0.371,32,44,0.727,32,90,122,50,28,5,15,10,84,63,283,-22,536.4,1,0,2019-20,"Regular Season"
203457,"Nerlens Noel",1610612760,OKC,25,30,16,14,0.533,555.265,89,135,0.659,0,0,0,50,62,0.806,43,103,146,39,33,32,43,2,81,58,228,-34,653.7,2,0,2019-20,"Regular Season"
203458,"Alex Len",1610612737,ATL,26,30,6,24,0.2,531.542,101,184,0.549,12,40,0.3,35,51,0.686,49,107,156,33,31,15,23,13,68,43,249,-130,568.7,4,0,2019-20,"Regular Season"
203459,"Allen Crabbe",1610612737,ATL,27,19,1,18,0.053,365.67,40,101,0.396,21,66,0.318,9,12,0.75,8,39,47,17,8,12,3,4,20,8,110,-119,228.9,0,0,2019-20,"Regular Season"
203463,"Ben McLemore",1610612745,HOU,26,31,21,10,0.677,738.852,104,253,0.411,77,215,0.358,32,41,0.78,10,61,71,31,25,22,8,5,64,34,317,185,513.7,1,0,2019-20,"Regular Season"
203468,"CJ McCollum",1610612757,POR,28,32,14,18,0.438,1170.88,284,626,0.454,87,229,0.38,63,77,0.818,25,117,142,116,64,27,24,29,84,63,718,56,1151.4,1,0,2019-20,"Regular Season"
203469,"Cody Zeller",1610612766,CHA,27,31,11,20,0.355,739.157,141,261,0.54,15,52,0.288,64,95,0.674,93,148,241,39,47,20,14,17,81,93,361,-139,763.7,7,0,2019-20,"Regular Season"
203471,"Dennis Schroder",1610612760,OKC,26,31,16,15,0.516,935.202,217,463,0.469,55,159,0.346,80,97,0.825,8,111,119,115,92,22,10,23,68,86,569,133,888.3,0,0,2019-20,"Regular Season"
203473,"Dewayne Dedmon",1610612758,SAC,30,23,8,15,0.348,312.408,44,105,0.419,11,48,0.229,11,13,0.846,26,62,88,8,32,9,12,5,55,26,110,-34,258.6,0,0,2019-20,"Regular Season"
203476,"Gorgui Dieng",1610612750,MIN,29,26,9,17,0.346,415.113,61,137,0.445,21,56,0.375,28,36,0.778,34,98,132,25,19,21,25,7,45,45,171,-85,485.9,2,0,2019-20,"Regular Season"
203482,"Kelly Olynyk",1610612748,MIA,28,31,23,8,0.742,678.627,86,188,0.457,48,112,0.429,45,51,0.882,25,128,153,41,39,24,10,6,83,50,265,46,573.1,2,0,2019-20,"Regular Season"
203484,"Kentavious Caldwell-Pope",1610612747,LAL,26,31,24,7,0.774,780.985,105,224,0.469,39,98,0.398,30,39,0.769,19,48,67,56,28,26,5,7,54,34,279,95,508.4,0,0,2019-20,"Regular Season"
203486,"Mason Plumlee",1610612743,DEN,29,30,21,9,0.7,515.492,81,139,0.583,0,4,0,35,65,0.538,54,117,171,72,46,18,22,8,66,59,197,-10,584.2,1,0,2019-20,"Regular Season"
203487,"Michael Carter-Williams",1610612753,ORL,28,19,9,10,0.474,309.622,35,93,0.376,7,30,0.233,22,31,0.71,18,42,60,38,17,20,8,7,27,37,99,2,295,0,0,2019-20,"Regular Season"
203488,"Mike Muscala",1610612760,OKC,28,20,10,10,0.5,199.868,19,65,0.292,12,48,0.25,9,10,0.9,7,33,40,14,6,4,3,3,21,17,59,6,143,0,0,2019-20,"Regular Season"
203490,"Otto Porter Jr.",1610612741,CHI,26,9,3,6,0.333,225.757,35,84,0.417,16,40,0.4,15,20,0.75,8,23,31,14,7,9,3,3,20,17,101,7,188.2,0,0,2019-20,"Regular Season"
203496,"Robert Covington",1610612750,MIN,29,29,11,18,0.379,809.528,121,280,0.432,56,170,0.329,52,60,0.867,19,138,157,30,45,40,26,7,89,60,350,-35,736.4,2,0,2019-20,"Regular Season"
203497,"Rudy Gobert",1610612762,UTA,27,29,18,11,0.621,1000.54,168,244,0.689,0,0,0,99,164,0.604,106,308,414,44,61,21,55,20,88,168,435,128,1164.8,23,0,2019-20,"Regular Season"
203500,"Steven Adams",1610612760,OKC,26,28,15,13,0.536,777.208,144,229,0.629,0,1,0,40,82,0.488,95,180,275,79,44,16,35,16,55,87,328,45,885.5,11,0,2019-20,"Regular Season"
203501,"Tim Hardaway Jr.",1610612742,DAL,27,30,20,10,0.667,787.17,143,347,0.412,77,207,0.372,49,61,0.803,10,71,81,53,28,18,3,13,52,56,412,140,623.7,0,0,2019-20,"Regular Season"
203503,"Tony Snell",1610612765,DET,28,28,10,18,0.357,738.985,82,180,0.456,56,130,0.431,12,12,1,6,45,51,38,14,13,4,2,47,19,232,-87,387.2,0,0,2019-20,"Regular Season"
203504,"Trey Burke",1610612755,PHI,27,15,10,5,0.667,215.005,37,81,0.457,11,24,0.458,11,14,0.786,11,13,24,36,8,7,1,7,13,15,96,49,194.8,0,0,2019-20,"Regular Season"
203507,"Giannis Antetokounmpo",1610612749,MIL,25,31,26,5,0.839,962.72,352,635,0.554,52,159,0.327,191,320,0.597,82,319,401,176,113,40,37,40,96,262,947,340,1810.2,28,3,2019-20,"Regular Season"
203516,"James Ennis III",1610612755,PHI,29,34,23,11,0.676,596.11,78,172,0.453,31,82,0.378,39,51,0.765,40,80,120,33,22,14,11,11,66,40,226,47,472.5,0,0,2019-20,"Regular Season"
203521,"Matthew Dellavedova",1610612739,CLE,29,29,9,20,0.31,386.402,27,86,0.314,6,47,0.128,19,20,0.95,11,29,40,78,23,11,1,3,44,26,79,-29,257,0,0,2019-20,"Regular Season"
203524,"Solomon Hill",1610612763,MEM,28,30,12,18,0.4,592.468,68,163,0.417,39,97,0.402,13,20,0.65,18,81,99,55,28,27,5,5,47,25,188,-25,457.3,0,0,2019-20,"Regular Season"
203526,"Raul Neto",1610612755,PHI,27,28,18,10,0.643,325.022,44,90,0.489,16,35,0.457,6,8,0.75,3,26,29,42,25,14,2,6,20,25,110,0,230.8,0,0,2019-20,"Regular Season"
203552,"Seth Curry",1610612742,DAL,29,28,18,10,0.643,604.358,91,197,0.462,46,115,0.4,38,41,0.927,12,45,57,52,31,14,4,4,46,35,266,93,435.4,0,0,2019-20,"Regular Season"
203584,"Troy Daniels",1610612747,LAL,28,23,17,6,0.739,302.737,38,100,0.38,25,73,0.342,4,7,0.571,4,24,28,8,6,7,1,4,17,4,105,11,168.6,0,0,2019-20,"Regular Season"
203585,"Rodney McGruder",1610612746,LAC,28,21,14,7,0.667,368.283,31,82,0.378,15,49,0.306,6,12,0.5,13,46,59,14,9,10,4,10,39,12,83,34,207.8,0,0,2019-20,"Regular Season"
203648,"Thanasis Antetokounmpo",1610612749,MIL,27,7,7,0,1,38.875,9,15,0.6,0,1,0,4,8,0.5,5,1,6,6,2,1,1,2,5,7,22,-8,42.2,0,0,2019-20,"Regular Season"
203658,"Norvel Pelle",1610612755,PHI,26,7,5,2,0.714,63.4867,6,9,0.667,0,0,0,4,6,0.667,4,15,19,4,6,0,9,0,12,5,16,-19,65.8,0,0,2019-20,"Regular Season"
203705,"Josh Magette",1610612753,ORL,30,3,1,2,0.333,10.25,2,6,0.333,0,0,0,1,2,0.5,1,2,3,2,3,2,0,0,0,1,5,-7,14.6,0,0,2019-20,"Regular Season"
203894,"Shabazz Napier",1610612750,MIN,28,17,5,12,0.294,317.493,40,113,0.354,16,73,0.219,24,29,0.828,3,34,37,64,28,20,4,4,19,31,120,-46,304.4,0,0,2019-20,"Regular Season"
203895,"Jordan McRae",1610612764,WAS,28,14,4,10,0.286,250.265,48,101,0.475,14,36,0.389,21,25,0.84,4,29,33,38,15,8,5,5,27,24,131,-7,251.6,0,0,2019-20,"Regular Season"
203897,"Zach LaVine",1610612741,CHI,24,32,12,20,0.375,1069.23,254,590,0.431,98,248,0.395,150,181,0.829,24,122,146,123,110,42,14,50,76,130,756,-64,1173.7,1,0,2019-20,"Regular Season"
203901,"Elfrid Payton",1610612752,NYK,25,15,5,10,0.333,352.067,50,124,0.403,9,27,0.333,11,17,0.647,18,38,56,87,24,25,3,9,30,18,120,-13,377.7,1,0,2019-20,"Regular Season"
203903,"Jordan Clarkson",1610612762,UTA,27,30,9,21,0.3,686.537,148,338,0.438,60,165,0.364,76,86,0.884,21,48,69,70,40,18,8,22,36,67,432,-110,657.8,0,0,2019-20,"Regular Season"
203914,"Gary Harris",1610612743,DEN,25,30,21,9,0.7,982.583,128,294,0.435,45,130,0.346,39,48,0.813,16,68,84,67,29,41,8,17,68,43,340,135,659.3,0,0,2019-20,"Regular Season"
203915,"Spencer Dinwiddie",1610612751,BKN,26,30,16,14,0.533,917.828,224,518,0.432,59,191,0.309,175,212,0.825,7,84,91,183,83,25,12,31,100,144,682,78,1093.7,3,0,2019-20,"Regular Season"
203918,"Rodney Hood",1610612757,POR,27,21,8,13,0.381,618.672,87,172,0.506,35,71,0.493,21,27,0.778,10,62,72,32,19,17,4,4,46,35,230,5,408.4,0,0,2019-20,"Regular Season"
203920,"Khem Birch",1610612753,ORL,27,18,7,11,0.389,392.77,30,61,0.492,0,1,0,14,30,0.467,35,59,94,19,13,10,13,3,44,35,74,-78,271.3,0,0,2019-20,"Regular Season"
203922,"Glenn Robinson III",1610612744,GSW,25,32,8,24,0.25,1023.73,149,325,0.458,41,102,0.402,38,44,0.864,48,102,150,51,28,32,8,25,57,35,377,-176,725.5,1,0,2019-20,"Regular Season"
203924,"Jerami Grant",1610612743,DEN,25,30,21,9,0.7,687.997,106,230,0.461,41,100,0.41,42,67,0.627,14,83,97,28,25,14,18,9,55,56,295,-85,524.4,0,0,2019-20,"Regular Season"
203925,"Joe Harris",1610612751,BKN,28,30,16,14,0.533,948.025,164,345,0.475,81,189,0.429,28,37,0.757,26,96,122,63,42,19,10,21,72,37,437,53,722.9,0,0,2019-20,"Regular Season"
203926,"Doug McDermott",1610612754,IND,27,32,21,11,0.656,676.38,116,245,0.473,62,133,0.466,19,24,0.792,15,77,92,38,22,4,3,18,63,22,313,54,479.4,0,0,2019-20,"Regular Season"
203932,"Aaron Gordon",1610612753,ORL,24,28,13,15,0.464,881.698,141,345,0.409,32,109,0.294,64,91,0.703,51,154,205,83,43,18,17,22,59,87,378,-72,810.5,8,0,2019-20,"Regular Season"
203933,"T.J. Warren",1610612754,IND,26,32,21,11,0.656,1039.84,226,455,0.497,40,109,0.367,72,87,0.828,27,90,117,39,40,31,14,18,83,75,564,95,857.9,0,0,2019-20,"Regular Season"
203935,"Marcus Smart",1610612738,BOS,25,20,15,5,0.75,635.333,82,212,0.387,42,126,0.333,29,33,0.879,19,48,67,91,25,26,9,6,46,55,235,68,531.9,0,0,2019-20,"Regular Season"
203937,"Kyle Anderson",1610612763,MEM,26,26,10,16,0.385,476.205,58,122,0.475,5,21,0.238,22,35,0.629,25,84,109,63,24,17,14,3,41,30,143,-75,437.3,0,0,2019-20,"Regular Season"
203939,"Dwight Powell",1610612742,DAL,28,27,18,9,0.667,700.055,88,144,0.611,9,27,0.333,43,68,0.632,42,99,141,38,22,21,14,11,67,72,228,182,537.2,0,0,2019-20,"Regular Season"
203943,"Noah Vonleh",1610612750,MIN,24,21,8,13,0.381,260.14,31,61,0.508,1,13,0.077,20,24,0.833,25,56,81,20,16,7,4,5,27,22,83,-14,227.2,0,0,2019-20,"Regular Season"
203944,"Julius Randle",1610612752,NYK,25,32,8,24,0.25,1018.28,215,474,0.454,37,128,0.289,121,175,0.691,72,204,276,102,91,22,4,32,87,133,588,-136,1059.2,11,0,2019-20,"Regular Season"
203952,"Andrew Wiggins",1610612750,MIN,24,26,10,16,0.385,930.82,240,538,0.446,57,175,0.326,107,143,0.748,32,108,140,85,64,18,29,34,64,107,644,-34,1016.5,1,0,2019-20,"Regular Season"
203953,"Jabari Parker",1610612737,ATL,24,31,6,25,0.194,822.362,196,387,0.506,31,112,0.277,53,72,0.736,52,137,189,55,60,41,15,31,91,59,476,-137,893.3,2,0,2019-20,"Regular Season"
203954,"Joel Embiid",1610612755,PHI,25,28,20,8,0.714,861.173,213,454,0.469,36,108,0.333,190,229,0.83,73,277,350,89,85,23,40,20,96,187,652,122,1309.5,22,0,2019-20,"Regular Season"
203957,"Dante Exum",1610612739,CLE,24,12,5,7,0.417,98.285,13,26,0.5,3,7,0.429,4,6,0.667,3,9,12,8,11,3,2,3,9,5,33,-27,63.4,0,0,2019-20,"Regular Season"
203960,"JaKarr Sampson",1610612754,IND,26,10,6,4,0.6,171.015,24,42,0.571,2,10,0.2,2,7,0.286,7,20,27,4,6,5,6,1,24,8,52,8,117.4,0,0,2019-20,"Regular Season"
203967,"Dario Saric",1610612756,PHX,25,31,11,20,0.355,858.51,133,294,0.452,50,146,0.342,44,51,0.863,55,174,229,66,43,23,10,19,82,68,360,2,789.8,7,0,2019-20,"Regular Season"
203991,"Clint Capela",1610612745,HOU,25,27,17,10,0.63,906.503,170,265,0.642,0,0,0,34,70,0.486,108,280,388,32,46,24,52,32,74,70,374,87,1069.6,21,0,2019-20,"Regular Season"
203992,"Bogdan Bogdanovic",1610612758,SAC,27,26,12,14,0.462,736.495,138,329,0.419,70,183,0.383,37,55,0.673,8,67,75,99,51,31,5,21,51,60,383,-35,678.5,2,0,2019-20,"Regular Season"
203998,"Bruno Caboclo",1610612763,MEM,24,19,5,14,0.263,186.72,28,66,0.424,4,23,0.174,2,3,0.667,16,26,42,10,7,10,12,4,21,6,62,-19,186.4,1,0,2019-20,"Regular Season"
203999,"Nikola Jokic",1610612743,DEN,24,30,21,9,0.7,937.442,209,431,0.485,38,124,0.306,73,89,0.82,67,234,301,203,76,30,18,12,91,130,529,178,1262.7,17,6,2019-20,"Regular Season"
204001,"Kristaps Porzingis",1610612742,DAL,24,29,19,10,0.655,911.7,180,450,0.4,61,182,0.335,85,118,0.72,54,223,277,42,45,17,61,18,86,84,506,141,1090.4,12,0,2019-20,"Regular Season"
204020,"Tyler Johnson",1610612756,PHX,27,22,8,14,0.364,403.255,47,123,0.382,19,61,0.311,20,26,0.769,8,35,43,43,20,8,7,7,33,23,133,-93,274.1,0,0,2019-20,"Regular Season"
204025,"Tim Frazier",1610612765,DET,29,18,6,12,0.333,225.253,23,63,0.365,10,23,0.435,17,20,0.85,5,13,18,65,16,10,2,1,27,24,73,-9,212.1,0,0,2019-20,"Regular Season"
204038,"Langston Galloway",1610612765,DET,28,32,12,20,0.375,844.778,116,269,0.431,71,174,0.408,53,59,0.898,13,56,69,45,23,21,8,8,39,43,356,-15,570.3,0,0,2019-20,"Regular Season"
204060,"Joe Ingles",1610612762,UTA,32,31,19,12,0.613,922.612,108,246,0.439,62,156,0.397,34,42,0.81,14,122,136,130,64,30,4,9,73,50,312,34,708.2,2,0,2019-20,"Regular Season"
204456,"T.J. McConnell",1610612754,IND,27,30,20,10,0.667,538.582,98,191,0.513,3,10,0.3,14,17,0.824,14,66,80,150,41,19,5,8,32,28,213,35,565,0,0,2019-20,"Regular Season"
2199,"Tyson Chandler",1610612745,HOU,37,21,13,8,0.619,177.778,13,17,0.765,0,0,0,5,9,0.556,21,35,56,6,7,5,7,1,25,15,31,36,136.2,0,0,2019-20,"Regular Season"
2544,"LeBron James",1610612747,LAL,34,30,24,6,0.8,1047.63,298,607,0.491,66,192,0.344,108,159,0.679,32,195,227,318,118,37,17,29,57,135,770,238,1563.4,23,7,2019-20,"Regular Season"
2546,"Carmelo Anthony",1610612757,POR,35,17,8,9,0.471,528.182,103,245,0.42,27,68,0.397,42,52,0.808,20,89,109,19,34,21,13,14,52,57,275,30,502.3,1,0,2019-20,"Regular Season"
2594,"Kyle Korver",1610612749,MIL,38,28,23,5,0.821,456.718,56,143,0.392,45,116,0.388,16,19,0.842,7,42,49,28,22,15,6,3,31,17,173,57,314.8,0,0,2019-20,"Regular Season"
2617,"Udonis Haslem",1610612748,MIA,39,2,2,0,1,10.8133,1,1,1,0,0,0,3,4,0.75,0,3,3,0,0,0,0,0,3,3,5,-7,8.6,0,0,2019-20,"Regular Season"
2730,"Dwight Howard",1610612747,LAL,34,31,24,7,0.774,609.22,86,114,0.754,1,3,0.333,35,76,0.461,70,146,216,23,40,12,40,5,110,94,208,80,617.7,2,0,2019-20,"Regular Season"
2772,"Trevor Ariza",1610612758,SAC,34,23,9,14,0.391,550.145,43,115,0.374,29,84,0.345,12,15,0.8,16,87,103,31,21,24,6,3,43,23,127,-60,366.1,0,0,2019-20,"Regular Season"
