playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
203496,Robert Covington,-0.64,377.0,-0.95,444.0,0.31,119.0,7
203497,Rudy Gobert,1.49,29.0,0.76,50.0,0.73,48.0,7
203500,Steven Adams,0.66,87.0,0.02,229.0,0.64,63.0,7
203501,Tim Hardaway Jr.,0.63,93.0,0.07,204.0,0.56,74.0,7
203503,Tony Snell,-1.77,463.0,-0.82,431.0,-0.96,444.0,7
203504,Trey Burke,1.1,48.0,0.43,95.0,0.67,58.0,7
203507,Giannis Antetokounmpo,3.59,1.0,2.22,1.0,1.36,15.0,7
203516,James Ennis III,0.06,200.0,-0.67,406.0,0.74,47.0,7
203521,Matthew Dellavedova,-0.22,296.0,0.32,125.0,-0.54,397.0,7
203524,Solomon Hill,-0.12,265.0,-0.68,409.0,0.56,75.0,7
203526,Raul Neto,-0.14,275.0,0.37,112.0,-0.52,392.0,7
203552,Seth Curry,0.72,81.0,0.01,235.0,0.7,51.0,7
203584,Troy Daniels,-0.27,308.0,-0.24,340.0,-0.02,247.0,7
203585,Rodney McGruder,0.39,128.0,-0.12,299.0,0.51,86.0,7
203648,Thanasis Antetokounmpo,-0.26,307.0,-0.37,365.0,0.1,193.0,7
203705,Josh Magette,-0.03,233.0,0.06,207.0,-0.09,272.0,7
203894,Shabazz Napier,-0.92,409.0,0.2,157.0,-1.12,459.0,7
203895,Jordan McRae,-0.4,334.0,-0.29,349.0,-0.12,283.0,7
203897,Zach LaVine,-0.5,348.0,-0.26,344.0,-0.25,325.0,7
203901,Elfrid Payton,0.17,177.0,-0.04,267.0,0.21,153.0,7
203903,Jordan Clarkson,-0.52,350.0,-0.79,428.0,0.27,133.0,7
203914,Gary Harris,0.7,82.0,0.26,135.0,0.45,94.0,7
203915,Spencer Dinwiddie,0.2,167.0,-0.43,381.0,0.64,64.0,7
203918,Rodney Hood,0.53,104.0,-0.15,312.0,0.68,54.0,7
203920,Khem Birch,-1.38,450.0,0.09,201.0,-1.47,471.0,7
203922,Glenn Robinson III,-2.07,470.0,-1.24,461.0,-0.83,430.0,7
203924,Jerami Grant,-0.84,402.0,-0.4,375.0,-0.44,376.0,7
203925,Joe Harris,0.66,85.0,0.38,108.0,0.29,127.0,7
203926,Doug McDermott,-0.08,251.0,-0.24,336.0,0.16,169.0,7
203932,Aaron Gordon,-0.23,301.0,0.11,196.0,-0.34,355.0,7
203933,T.J. Warren,0.83,68.0,0.76,49.0,0.08,203.0,7
203935,Marcus Smart,-0.59,367.0,0.01,237.0,-0.6,403.0,7
203937,Kyle Anderson,-1.41,453.0,-1.0,448.0,-0.41,370.0,7
203939,Dwight Powell,1.49,30.0,0.21,152.0,1.28,17.0,7
203943,Noah Vonleh,-0.46,340.0,0.66,59.0,-1.11,458.0,7
203944,Julius Randle,-0.33,321.0,0.5,85.0,-0.83,429.0,7
203952,Andrew Wiggins,-0.96,417.0,-1.26,462.0,0.3,124.0,7
203953,Jabari Parker,0.12,192.0,-1.54,468.0,1.66,5.0,7
203954,Joel Embiid,1.02,55.0,1.5,4.0,-0.47,386.0,7
203957,Dante Exum,-0.44,338.0,0.4,103.0,-0.84,431.0,7
203960,JaKarr Sampson,0.06,205.0,0.02,228.0,0.04,218.0,7
203967,Dario Saric,0.54,101.0,0.57,71.0,-0.03,248.0,7
203991,Clint Capela,0.33,146.0,0.11,193.0,0.22,151.0,7
203992,Bogdan Bogdanovic,-0.82,399.0,-0.48,387.0,-0.34,357.0,7
203998,Bruno Caboclo,0.24,159.0,0.57,68.0,-0.33,353.0,7
203999,Nikola Jokic,1.0,58.0,0.43,96.0,0.57,71.0,7
204001,Kristaps Porzingis,1.3,39.0,0.32,127.0,0.98,30.0,7
204020,Tyler Johnson,-1.03,426.0,0.15,169.0,-1.19,461.0,7
204025,Tim Frazier,-0.1,255.0,-0.0,245.0,-0.09,275.0,7
204038,Langston Galloway,-0.69,383.0,-1.5,466.0,0.81,40.0,7
204060,Joe Ingles,0.38,129.0,0.99,28.0,-0.61,405.0,7
204456,T.J. McConnell,0.38,132.0,0.25,140.0,0.13,182.0,7
2199,Tyson Chandler,0.19,168.0,0.05,212.0,0.14,172.0,7
2544,LeBron James,2.63,3.0,1.11,21.0,1.52,8.0,7
2546,Carmelo Anthony,0.61,96.0,0.62,61.0,-0.01,238.0,7
2594,Kyle Korver,0.44,118.0,0.05,209.0,0.39,104.0,7
2617,Udonis Haslem,-0.01,225.0,-0.07,272.0,0.06,207.0,7
2730,Dwight Howard,0.12,193.0,-0.43,380.0,0.55,80.0,7
2772,Trevor Ariza,-0.84,401.0,0.32,124.0,-1.17,460.0,7
101107,Marvin Williams,-0.49,353.0,-0.75,423.0,0.26,144.0,8
101108,Chris Paul,0.79,76.0,0.05,218.0,0.74,53.0,8
101133,Ian Mahinmi,-0.07,260.0,-0.13,302.0,0.07,199.0,8
101139,CJ Miles,0.05,214.0,-0.21,325.0,0.26,142.0,8
101141,Ersan Ilyasova,0.57,103.0,0.03,229.0,0.54,76.0,8
101150,Lou Williams,0.29,155.0,-0.33,349.0,0.62,66.0,8
1626143,Jahlil Okafor,-0.88,410.0,-0.59,406.0,-0.29,336.0,8
1626144,Emmanuel Mudiay,-0.31,321.0,-0.04,267.0,-0.27,332.0,8
1626145,Tyus Jones,-0.25,310.0,-0.82,431.0,0.56,71.0,8
1626149,Montrezl Harrell,1.72,15.0,0.82,36.0,0.9,42.0,8
1626153,Delon Wright,0.04,217.0,-0.05,270.0,0.09,192.0,8
1626156,DAngelo Russell,-1.14,428.0,-0.76,425.0,-0.38,355.0,8
1626157,Karl-Anthony Towns,0.9,65.0,-0.63,410.0,1.52,9.0,8
1626158,Richaun Holmes,0.72,87.0,0.34,128.0,0.38,111.0,8
1626159,Justise Winslow,0.48,116.0,0.88,30.0,-0.41,358.0,8
1626161,Willie Cauley-Stein,-0.03,242.0,0.49,89.0,-0.52,380.0,8
1626162,Kelly Oubre Jr.,-0.33,326.0,-0.51,387.0,0.18,168.0,8
1626163,Frank Kaminsky,-0.77,399.0,-0.07,277.0,-0.7,411.0,8
1626164,Devin Booker,-0.04,246.0,-1.14,459.0,1.1,24.0,8
1626167,Myles Turner,-0.55,361.0,-0.0,241.0,-0.54,383.0,8
1626168,Trey Lyles,-0.55,364.0,-0.9,440.0,0.35,119.0,8
1626169,Stanley Johnson,-0.11,274.0,0.12,194.0,-0.23,319.0,8
1626171,Bobby Portis,-1.63,455.0,-0.39,364.0,-1.24,461.0,8
1626172,Kevon Looney,-1.42,451.0,-0.33,348.0,-1.09,448.0,8
1626174,Christian Wood,1.76,14.0,0.77,45.0,0.99,30.0,8
1626178,Rondae Hollis-Jefferson,0.35,140.0,0.28,139.0,0.07,197.0,8
1626179,Terry Rozier,-2.3,472.0,-1.23,464.0,-1.07,446.0,8
1626181,Norman Powell,-0.44,344.0,0.52,79.0,-0.96,440.0,8
1626188,Quinn Cook,0.54,106.0,0.16,175.0,0.38,113.0,8
1626192,Pat Connaughton,1.11,41.0,0.16,173.0,0.95,32.0,8
1626195,Willy Hernangomez,-0.26,311.0,-0.21,323.0,-0.06,261.0,8
1626196,Josh Richardson,0.99,54.0,0.5,88.0,0.49,84.0,8
1626203,Treveon Graham,-0.69,387.0,0.44,105.0,-1.13,453.0,8
1626204,Larry Nance Jr.,-1.06,421.0,-0.95,445.0,-0.11,285.0,8
1626209,Mario Hezonja,-0.51,355.0,0.24,152.0,-0.75,418.0,8
1626220,Royce ONeale,1.68,17.0,1.03,19.0,0.66,63.0,8
1626224,Cedi Osman,0.29,153.0,0.6,67.0,-0.31,340.0,8
1626246,Boban Marjanovic,1.21,34.0,0.32,131.0,0.89,44.0,8
1626259,Malcolm Miller,0.17,180.0,-0.1,283.0,0.26,143.0,8
1627732,Ben Simmons,0.95,58.0,0.48,96.0,0.47,90.0,8
1627733,Dragan Bender,0.35,137.0,0.12,191.0,0.23,152.0,8
1627734,Domantas Sabonis,1.36,28.0,0.82,37.0,0.55,74.0,8
1627736,Malik Beasley,0.61,94.0,0.19,162.0,0.41,104.0,8
1627737,Marquese Chriss,-0.66,382.0,-0.19,317.0,-0.48,374.0,8
1627739,Kris Dunn,0.36,135.0,1.51,5.0,-1.15,454.0,8
1627740,Henry Ellenson,0.38,134.0,0.29,133.0,0.09,191.0,8
1627741,Buddy Hield,-0.73,392.0,-0.97,448.0,0.25,148.0,8
1627742,Brandon Ingram,-0.35,328.0,-0.84,433.0,0.49,85.0,8
1627745,Damian Jones,-0.88,411.0,-0.86,435.0,-0.03,246.0,8
1627746,Skal Labissiere,0.14,186.0,0.18,168.0,-0.04,252.0,8
1627747,Caris LeVert,0.15,185.0,-0.17,314.0,0.32,125.0,8
1627748,Thon Maker,-0.9,412.0,-0.81,430.0,-0.09,272.0,8
1627749,Dejounte Murray,-0.46,347.0,-0.69,418.0,0.23,154.0,8
1627750,Jamal Murray,0.54,105.0,0.13,188.0,0.41,103.0,8
1627751,Jakob Poeltl,1.71,16.0,0.28,138.0,1.43,11.0,8
1627752,Taurean Prince,0.89,67.0,0.21,159.0,0.68,60.0,8
1627756,Denzel Valentine,0.2,173.0,0.74,49.0,-0.55,384.0,8
1627759,Jaylen Brown,0.5,113.0,-0.44,370.0,0.93,34.0,8
1627761,DeAndre Bembry,-1.21,433.0,0.11,200.0,-1.32,466.0,8
1627763,Malcolm Brogdon,0.7,88.0,-0.02,250.0,0.72,54.0,8
1627767,Cheick Diallo,-0.08,265.0,-0.23,333.0,0.15,180.0,8
1627774,Jake Layman,0.77,79.0,0.79,41.0,-0.02,245.0,8
1627775,Patrick McCaw,-0.12,277.0,0.62,64.0,-0.74,416.0,8
1627777,Georges Niang,-2.13,471.0,-0.7,421.0,-1.42,471.0,8
1627780,Gary Payton II,0.44,120.0,0.19,167.0,0.25,146.0,8
1627783,Pascal Siakam,1.98,7.0,0.94,26.0,1.04,26.0,8
1627788,Furkan Korkmaz,1.02,50.0,0.95,23.0,0.06,201.0,8
1627789,Timothe Luwawu-Cabarrot,-0.19,298.0,0.58,73.0,-0.77,423.0,8
1627790,Ante Zizic,-0.03,243.0,-0.39,363.0,0.36,117.0,8
1627812,Yogi Ferrell,-0.04,247.0,0.19,166.0,-0.23,320.0,8
1627814,Damion Lee,0.32,145.0,0.16,174.0,0.16,176.0,8
1627820,Tyrone Wallace,-0.15,289.0,0.48,95.0,-0.63,398.0,8
1627823,Juancho Hernangomez,0.75,83.0,0.58,74.0,0.17,174.0,8
1627826,Ivica Zubac,0.23,170.0,0.48,92.0,-0.26,329.0,8
1627827,Dorian Finney-Smith,1.6,21.0,-0.21,326.0,1.82,4.0,8
1627832,Fred VanVleet,0.59,100.0,0.62,65.0,-0.03,248.0,8
1627846,Abdel Nader,-0.82,404.0,0.14,181.0,-0.96,439.0,8
1627853,Ryan Arcidiacono,0.76,80.0,0.85,34.0,-0.09,270.0,8
1627854,Bryn Forbes,-1.46,453.0,-0.65,411.0,-0.82,427.0,8
1627863,Danuel House Jr.,1.05,46.0,-0.04,262.0,1.09,25.0,8
1627884,Derrick Jones Jr.,-0.29,315.0,-0.35,354.0,0.06,204.0,8
1627885,Shaquille Harrison,0.39,131.0,0.44,104.0,-0.05,256.0,8
1627936,Alex Caruso,1.5,26.0,1.48,7.0,0.02,221.0,8
1627982,Josh Gray,-0.12,278.0,0.12,192.0,-0.24,322.0,8
1628021,David Nwaba,0.77,78.0,1.12,14.0,-0.35,350.0,8
1628035,Alfonzo McKinnie,0.18,178.0,-0.7,420.0,0.87,46.0,8
1628365,Markelle Fultz,-0.35,329.0,-0.09,282.0,-0.26,330.0,8
1628366,Lonzo Ball,0.13,192.0,0.26,143.0,-0.14,294.0,8
1628368,DeAaron Fox,-0.3,317.0,-0.68,415.0,0.38,112.0,8
1628369,Jayson Tatum,3.25,3.0,1.64,4.0,1.6,8.0,8
1628370,Malik Monk,-1.13,426.0,0.05,222.0,-1.18,456.0,8
1628371,Jonathan Isaac,1.04,47.0,0.99,20.0,0.06,205.0,8
1628372,Dennis Smith Jr.,-1.73,461.0,-0.93,443.0,-0.8,425.0,8
1628373,Frank Ntilikina,-0.65,379.0,0.16,177.0,-0.81,426.0,8
1628374,Lauri Markkanen,-0.81,403.0,-0.36,355.0,-0.45,368.0,8
1628378,Donovan Mitchell,0.9,64.0,-0.04,265.0,0.94,33.0,8
1628379,Luke Kennard,-0.37,331.0,-0.81,428.0,0.44,94.0,8
1628380,Zach Collins,0.52,108.0,0.34,125.0,0.18,172.0,8
1628381,John Collins,-0.38,336.0,0.26,144.0,-0.64,402.0,8
1628382,Justin Jackson,0.11,201.0,-0.52,388.0,0.62,65.0,8
1628383,Justin Patton,-0.01,234.0,-0.06,272.0,0.05,209.0,8
1628384,OG Anunoby,1.5,25.0,1.1,16.0,0.4,107.0,8
1628385,Harry Giles III,-0.59,369.0,-0.2,320.0,-0.39,357.0,8
1628386,Jarrett Allen,1.44,27.0,0.53,77.0,0.91,37.0,8
1628388,TJ Leaf,0.14,188.0,0.58,72.0,-0.44,366.0,8
1628389,Bam Adebayo,0.89,66.0,0.62,66.0,0.27,138.0,8
1628390,Terrance Ferguson,-1.09,424.0,-0.76,424.0,-0.34,346.0,8
1628391,D.J. Wilson,0.09,205.0,0.12,195.0,-0.03,247.0,8
1628392,Isaiah Hartenstein,0.29,154.0,-0.12,288.0,0.41,106.0,8
1628395,Jordan Bell,0.12,196.0,-0.47,375.0,0.58,69.0,8
1628396,Tony Bradley,0.0,232.0,-0.07,275.0,0.07,198.0,8
1628398,Kyle Kuzma,1.07,44.0,0.44,102.0,0.62,67.0,8
1628400,Semi Ojeleye,-0.08,262.0,0.51,81.0,-0.58,392.0,8
1628401,Derrick White,-0.48,352.0,-0.02,249.0,-0.47,371.0,8
1628402,Frank Jackson,-1.26,438.0,-1.14,458.0,-0.12,290.0,8
1628403,Caleb Swanigan,0.06,213.0,0.18,169.0,-0.13,292.0,8
1628404,Josh Hart,-0.19,296.0,0.8,39.0,-0.99,443.0,8
1628405,Johnathan Motley,-0.0,233.0,-0.05,269.0,0.05,211.0,8
1628407,Dwayne Bacon,-0.56,365.0,0.15,178.0,-0.71,412.0,8
1628410,Edmond Sumner,-0.63,375.0,-0.13,300.0,-0.5,376.0,8
1628411,Wes Iwundu,0.65,92.0,0.75,47.0,-0.09,275.0,8
1628412,Frank Mason,0.23,168.0,0.17,171.0,0.06,202.0,8
1628413,Jonah Bolden,-0.13,283.0,-0.12,292.0,-0.01,239.0,8
1628415,Dillon Brooks,-1.51,454.0,-0.41,368.0,-1.1,449.0,8
1628418,Thomas Bryant,-1.27,439.0,-0.92,442.0,-0.34,348.0,8
1628420,Monte Morris,0.14,187.0,-0.04,264.0,0.18,169.0,8
1628422,Damyean Dotson,-0.41,337.0,-0.15,309.0,-0.25,325.0,8
1628425,Sterling Brown,0.72,86.0,0.89,28.0,-0.17,305.0,8
1628436,Luke Kornet,-0.6,370.0,-0.34,352.0,-0.26,327.0,8
1628443,Kadeem Allen,-0.19,297.0,-0.04,263.0,-0.15,300.0,8
1628449,Chris Boucher,0.04,218.0,-0.03,257.0,0.07,200.0,8
1628464,Daniel Theis,0.99,55.0,0.79,42.0,0.2,163.0,8
1628467,Maxi Kleber,0.94,59.0,0.88,32.0,0.06,203.0,8
1628470,Torrey Craig,-0.13,281.0,-0.19,316.0,0.06,206.0,8
1628476,Derrick Walton Jr.,0.54,104.0,0.49,90.0,0.05,208.0,8
1628513,Naz Mitrou-Long,0.42,124.0,0.51,83.0,-0.09,269.0,8
1628518,Amile Jefferson,0.02,225.0,0.12,190.0,-0.1,282.0,8
1628960,Grayson Allen,0.42,123.0,0.4,110.0,0.02,220.0,8
1628961,Kostas Antetokounmpo,0.12,197.0,0.03,230.0,0.09,193.0,8
1628963,Marvin Bagley III,-0.69,386.0,-0.05,271.0,-0.64,399.0,8
1628964,Mo Bamba,0.4,128.0,0.29,135.0,0.11,186.0,8
1628966,Keita Bates-Diop,-1.33,443.0,-0.33,347.0,-1.0,444.0,8
1628969,Mikal Bridges,0.51,111.0,0.75,46.0,-0.24,321.0,8
1628970,Miles Bridges,-3.27,473.0,-1.63,469.0,-1.65,473.0,8
1628971,Bruce Brown,0.38,132.0,0.38,114.0,0.0,234.0,8
1628972,Troy Brown Jr.,0.24,164.0,-0.12,291.0,0.36,115.0,8
1628973,Jalen Brunson,0.6,95.0,0.19,164.0,0.42,102.0,8
1628975,Jevon Carter,1.08,43.0,0.87,33.0,0.21,160.0,8
1628976,Wendell Carter Jr.,0.59,99.0,0.77,44.0,-0.18,306.0,8
1628977,Hamidou Diallo,0.32,146.0,0.73,52.0,-0.41,359.0,8
1628978,Donte DiVincenzo,2.99,4.0,2.08,1.0,0.9,40.0,8
1628980,Jacob Evans,-0.37,332.0,-0.27,339.0,-0.1,280.0,8
1628982,Melvin Frazier Jr.,-0.15,288.0,0.08,211.0,-0.22,318.0,8
1628983,Shai Gilgeous-Alexander,-0.43,342.0,-0.61,409.0,0.18,170.0,8
1628984,Devonte Graham,0.39,129.0,-0.12,290.0,0.51,82.0,8
1628988,Aaron Holiday,0.67,91.0,0.46,99.0,0.21,159.0,8
1628989,Kevin Huerter,-2.0,469.0,-0.76,426.0,-1.24,462.0,8
1628990,Chandler Hutchison,-0.24,304.0,0.52,78.0,-0.76,422.0,8
1628991,Jaren Jackson Jr.,-1.9,467.0,-1.79,470.0,-0.12,287.0,8
1628993,Alize Johnson,0.29,152.0,-0.01,242.0,0.3,132.0,8
1628995,Kevin Knox,-0.75,396.0,-0.31,345.0,-0.44,364.0,8
1629001,DeAnthony Melton,1.51,24.0,0.48,93.0,1.03,27.0,8
1629002,Chimezie Metu,0.02,226.0,0.09,205.0,-0.07,266.0,8
1629003,Shake Milton,0.18,175.0,0.34,126.0,-0.16,303.0,8
1629004,Svi Mykhailiuk,0.52,109.0,0.08,210.0,0.44,96.0,8
1629006,Josh Okogie,0.33,143.0,0.35,123.0,-0.02,241.0,8
1629010,Jerome Robinson,0.5,112.0,0.43,108.0,0.08,196.0,8
1629011,Mitchell Robinson,0.13,190.0,-0.23,330.0,0.36,116.0,8
1629012,Collin Sexton,-1.43,452.0,-1.08,455.0,-0.35,349.0,8
1629013,Landry Shamet,-1.23,435.0,-0.68,417.0,-0.55,385.0,8
1629014,Anfernee Simons,-1.79,464.0,-1.03,452.0,-0.75,419.0,8
1629016,Omari Spellman,-1.16,429.0,-0.42,369.0,-0.74,415.0,8
1629017,Khyri Thomas,-0.01,236.0,0.06,214.0,-0.07,265.0,8
1629018,Gary Trent Jr.,-0.66,381.0,-0.49,382.0,-0.17,304.0,8
1629019,Allonzo Trier,-0.75,397.0,-0.08,281.0,-0.67,406.0,8
1629020,Jarred Vanderbilt,-0.01,235.0,-0.12,289.0,0.11,185.0,8
1629021,Moritz Wagner,-0.03,244.0,-0.13,296.0,0.1,190.0,8
1629022,Lonnie Walker IV,0.48,118.0,0.58,71.0,-0.11,283.0,8
1629026,Kenrich Williams,-0.15,290.0,-0.11,287.0,-0.04,253.0,8
1629027,Trae Young,-0.32,322.0,-1.16,462.0,0.85,47.0,8
1629028,Deandre Ayton,0.4,127.0,0.44,103.0,-0.04,255.0,8
1629029,Luka Doncic,1.03,48.0,-0.67,413.0,1.7,5.0,8
1629033,Theo Pinson,-0.27,313.0,0.57,75.0,-0.84,430.0,8
1629057,Robert Williams III,-0.14,284.0,-0.47,377.0,0.34,122.0,8
1629058,Dzanan Musa,-0.57,366.0,0.03,231.0,-0.59,394.0,8
1629059,Elie Okobo,0.18,176.0,-0.57,404.0,0.75,52.0,8
1629066,Rodions Kurucs,-0.09,268.0,0.62,63.0,-0.72,414.0,8
1629067,Isaac Bonga,-0.17,293.0,-0.34,353.0,0.18,171.0,8
1629109,Gary Clark,-0.05,249.0,-0.56,400.0,0.51,81.0,8
1629117,Wenyen Gabriel,-0.14,285.0,0.05,220.0,-0.19,309.0,8
1629126,Deonte Burton,-0.27,312.0,0.2,161.0,-0.47,372.0,8
1629130,Duncan Robinson,0.95,57.0,-0.15,305.0,1.1,22.0,8
1629133,Daryl Macon,-0.08,263.0,0.13,185.0,-0.21,313.0,8
1629139,Yuta Watanabe,0.1,203.0,0.02,233.0,0.08,195.0,8
1629140,Johnathan Williams,-0.24,306.0,-0.2,321.0,-0.04,254.0,8
1629151,Ryan Broekhoff,-0.43,341.0,-0.21,324.0,-0.22,315.0,8
1629164,Brandon Goodwin,-0.09,267.0,0.23,156.0,-0.32,343.0,8
1629168,BJ Johnson,-0.14,286.0,-0.03,254.0,-0.12,289.0,8
1629185,Chris Chiozza,0.84,73.0,1.2,11.0,-0.36,351.0,8
1629234,Drew Eubanks,-0.62,373.0,-0.48,379.0,-0.14,296.0,8
1713,Vince Carter,-0.3,318.0,0.13,187.0,-0.44,363.0,8
200746,LaMarcus Aldridge,-1.66,457.0,-0.97,447.0,-0.69,408.0,8
200752,Rudy Gay,0.29,151.0,0.89,29.0,-0.6,396.0,8
200755,JJ Redick,-0.58,368.0,-1.14,460.0,0.56,72.0,8
200757,Thabo Sefolosha,-0.67,385.0,-0.36,358.0,-0.31,339.0,8
200765,Rajon Rondo,0.6,96.0,0.28,137.0,0.32,127.0,8
200768,Kyle Lowry,0.6,97.0,0.64,61.0,-0.04,250.0,8
200782,PJ Tucker,0.29,158.0,0.13,186.0,0.15,178.0,8
200794,Paul Millsap,1.84,11.0,0.95,25.0,0.89,43.0,8
200826,J.J. Barea,0.26,161.0,-0.01,248.0,0.27,139.0,8
201143,Al Horford,0.99,53.0,0.98,21.0,0.01,227.0,8
201144,Mike Conley,-0.05,248.0,0.23,154.0,-0.27,333.0,8
201145,Jeff Green,-1.32,442.0,-0.67,414.0,-0.65,403.0,8
201152,Thaddeus Young,0.38,133.0,1.48,6.0,-1.1,450.0,8
201158,Marco Belinelli,-0.31,319.0,-0.36,356.0,0.05,210.0,8
201162,Jared Dudley,-0.8,401.0,0.22,158.0,-1.02,445.0,8
201163,Wilson Chandler,-0.74,395.0,0.14,183.0,-0.88,434.0,8
201188,Marc Gasol,1.53,23.0,1.29,10.0,0.24,149.0,8
201229,Anthony Tolliver,-1.25,437.0,-0.98,449.0,-0.27,331.0,8
201565,Derrick Rose,-0.06,255.0,-1.46,466.0,1.4,14.0,8
201566,Russell Westbrook,-0.32,325.0,0.54,76.0,-0.86,433.0,8
201567,Kevin Love,-1.71,460.0,-0.5,385.0,-1.2,457.0,8
201568,Danilo Gallinari,0.01,229.0,-0.79,427.0,0.8,50.0,8
201569,Eric Gordon,-0.99,417.0,-0.89,439.0,-0.11,284.0,8
201571,D.J. Augustin,0.8,75.0,1.05,17.0,-0.25,324.0,8
201572,Brook Lopez,1.57,22.0,1.03,18.0,0.54,75.0,8
201577,Robin Lopez,0.59,101.0,0.43,106.0,0.16,177.0,8
201580,JaVale McGee,0.28,159.0,0.16,176.0,0.12,184.0,8
201583,Ryan Anderson,0.19,174.0,0.04,225.0,0.15,179.0,8
201584,Courtney Lee,-0.06,254.0,-0.26,335.0,0.2,164.0,8
201586,Serge Ibaka,-0.87,409.0,-0.11,286.0,-0.76,421.0,8
201587,Nicolas Batum,0.02,222.0,-0.67,412.0,0.69,56.0,8
201588,George Hill,1.06,45.0,0.05,219.0,1.01,28.0,8
201599,DeAndre Jordan,-1.17,431.0,0.09,207.0,-1.25,463.0,8
201609,Goran Dragic,-0.83,407.0,-1.44,465.0,0.61,68.0,8
201933,Blake Griffin,0.08,211.0,-0.57,401.0,0.64,64.0,8
201935,James Harden,2.0,6.0,0.11,198.0,1.89,3.0,8
201937,Ricky Rubio,1.2,36.0,0.72,53.0,0.47,89.0,8
201939,Stephen Curry,0.08,209.0,-0.22,329.0,0.3,134.0,8
201942,DeMar DeRozan,-0.84,408.0,-0.88,437.0,0.04,215.0,8
201949,James Johnson,0.11,198.0,-0.03,259.0,0.14,182.0,8
201950,Jrue Holiday,-0.46,348.0,-0.75,422.0,0.28,136.0,8
201952,Jeff Teague,-0.38,333.0,-1.05,454.0,0.68,59.0,8
201959,Taj Gibson,-1.66,456.0,-0.57,403.0,-1.09,447.0,8
201960,DeMarre Carroll,0.11,200.0,-0.19,319.0,0.3,131.0,8
201961,Wayne Ellington,-0.48,351.0,0.09,206.0,-0.57,390.0,8
201976,Patrick Beverley,1.63,19.0,0.79,40.0,0.84,49.0,8
201980,Danny Green,1.15,39.0,0.24,153.0,0.92,35.0,8
201988,Patty Mills,0.73,85.0,-0.17,313.0,0.91,39.0,8
202066,Garrett Temple,0.23,169.0,0.38,115.0,-0.15,301.0,8
202083,Wesley Matthews,1.76,13.0,1.1,15.0,0.66,62.0,8
202323,Evan Turner,-0.6,372.0,0.28,140.0,-0.88,435.0,8
202324,Derrick Favors,-0.05,252.0,-0.53,393.0,0.48,86.0,8
202329,Al-Farouq Aminu,-0.69,388.0,0.66,58.0,-1.35,468.0,8
202330,Gordon Hayward,0.58,102.0,0.37,121.0,0.21,161.0,8
202331,Paul George,0.75,82.0,0.25,150.0,0.5,83.0,8
202334,Ed Davis,-1.07,422.0,0.19,163.0,-1.26,464.0,8
202335,Patrick Patterson,-0.07,261.0,0.38,117.0,-0.45,369.0,8
202339,Eric Bledsoe,1.61,20.0,1.3,9.0,0.31,129.0,8
202340,Avery Bradley,-0.75,398.0,-0.22,328.0,-0.53,381.0,8
202355,Hassan Whiteside,0.24,167.0,-0.23,331.0,0.47,91.0,8
202357,Nemanja Bjelica,-0.65,377.0,-0.59,407.0,-0.06,260.0,8
202397,Ish Smith,-0.38,334.0,-0.94,444.0,0.56,73.0,8
202681,Kyrie Irving,-0.23,303.0,-0.53,392.0,0.3,133.0,8
202683,Enes Kanter,1.18,37.0,0.26,145.0,0.92,36.0,8
202684,Tristan Thompson,-0.54,359.0,-0.03,255.0,-0.51,378.0,8
202685,Jonas Valanciunas,0.14,189.0,0.84,35.0,-0.7,410.0,8
202687,Bismack Biyombo,-0.78,400.0,-0.03,258.0,-0.75,417.0,8
202688,Brandon Knight,-0.48,350.0,-0.28,340.0,-0.2,311.0,8
202689,Kemba Walker,2.11,5.0,-0.07,276.0,2.18,2.0,8
202692,Alec Burks,-1.95,468.0,-0.82,432.0,-1.13,452.0,8
202693,Markieff Morris,-1.02,419.0,-0.38,361.0,-0.64,400.0,8
202694,Marcus Morris,-0.73,393.0,-0.4,366.0,-0.33,344.0,8
202695,Kawhi Leonard,3.25,2.0,2.0,2.0,1.25,20.0,8
202696,Nikola Vucevic,0.92,63.0,0.74,48.0,0.17,173.0,8
202697,Iman Shumpert,-0.8,402.0,-0.16,312.0,-0.64,401.0,8
202699,Tobias Harris,1.2,35.0,0.9,27.0,0.3,130.0,8
202704,Reggie Jackson,0.24,166.0,0.38,116.0,-0.14,297.0,8
202709,Cory Joseph,-0.82,405.0,-0.49,381.0,-0.33,345.0,8
202710,Jimmy Butler,1.65,18.0,0.97,22.0,0.68,58.0,8
202711,Bojan Bogdanovic,1.93,8.0,0.24,151.0,1.69,6.0,8
202718,Chandler Parsons,-0.65,380.0,-0.34,351.0,-0.32,342.0,8
202722,Davis Bertans,1.16,38.0,-0.44,371.0,1.6,7.0,8
202734,ETwaun Moore,-0.06,253.0,0.06,215.0,-0.12,288.0,8
202738,Isaiah Thomas,-1.18,432.0,-1.53,467.0,0.34,120.0,8
202954,Brad Wanamaker,0.26,162.0,0.81,38.0,-0.56,387.0,8
203076,Anthony Davis,0.48,117.0,0.42,109.0,0.06,207.0,8
203077,Michael Kidd-Gilchrist,0.92,62.0,0.65,59.0,0.27,140.0,8
203078,Bradley Beal,-1.69,459.0,-2.59,473.0,0.9,41.0,8
203081,Damian Lillard,1.21,33.0,-0.07,274.0,1.27,19.0,8
